Source,Target,Type,Id,Label,timeset,Weight
1847.NY-11.06.TROY.txt,John C. Calhoun,Undirected,2075,,,1
1848.OH-09.06.CLEV.txt,John Dick,Undirected,2076,,,1
1848.OH-09.06.CLEV.txt,D. Jenkins,Undirected,2077,,,1
1848.OH-09.06.CLEV.txt,Abner H. Francis,Undirected,2078,,,1
1848.OH-09.06.CLEV.txt,William H. Burnham,Undirected,2079,,,1
1848.OH-09.06.CLEV.txt,F. Douglass,Undirected,2080,,,1
1848.OH-09.06.CLEV.txt,Henry Bibb,Undirected,2081,,,1
1848.OH-09.06.CLEV.txt,C. H. Langston,Undirected,2082,,,1
1848.OH-09.06.CLEV.txt,L. Watson,Undirected,2083,,,1
1848.OH-09.06.CLEV.txt,Frederick Douglass,Undirected,2084,,,1
1848.OH-09.06.CLEV.txt,J. Jones,Undirected,2085,,,1
1848.OH-09.06.CLEV.txt,William H. Day,Undirected,2086,,,1
1848.OH-09.06.CLEV.txt,Allen Jones,Undirected,2087,,,1
1848.OH-09.06.CLEV.txt,Thomas Johnson,Undirected,2088,,,1
1848.OH-09.06.CLEV.txt,Justin Holland,Undirected,2089,,,1
1848.OH-09.06.CLEV.txt,A. H. Francis,Undirected,2090,,,1
1848.OH-09.06.CLEV.txt,M. R. Delany,Undirected,2091,,,1
1848.OH-09.06.CLEV.txt,C.H. Langston,Undirected,2092,,,1
1848.OH-09.06.CLEV.txt,H. Bibb,Undirected,2093,,,1
1848.OH-09.06.CLEV.txt,G. W. Tucker,Undirected,2094,,,1
1848.OH-09.06.CLEV.txt,W. H. Topp,Undirected,2095,,,1
1848.OH-09.06.CLEV.txt,Thomas Brown,Undirected,2096,,,1
1848.OH-09.06.CLEV.txt,J. L. Watson,Undirected,2097,,,1
1848.OH-09.06.CLEV.txt,J. Malvin,Undirected,2098,,,1
1848.OH-09.06.CLEV.txt,Allan Jones,Undirected,2099,,,1
1848.OH-09.06.CLEV.txt,Cox,Undirected,2100,,,1
1848.OH-09.06.CLEV.txt,Sayres,Undirected,2101,,,1
1848.OH-09.06.CLEV.txt,Dayton,Undirected,2102,,,1
1848.OH-09.06.CLEV.txt,Bibb,Undirected,2103,,,1
1848.OH-09.06.CLEV.txt,Henry Lott,Undirected,2104,,,1
1848.OH-09.06.CLEV.txt,Patterson,Undirected,2105,,,1
1848.OH-09.06.CLEV.txt,Fitzgerald,Undirected,2106,,,1
1848.OH-09.06.CLEV.txt,Lewis,Undirected,2107,,,1
1848.OH-09.06.CLEV.txt,J. M. Langston,Undirected,2108,,,1
1848.OH-09.06.CLEV.txt,Watson,Undirected,2109,,,1
1848.OH-09.06.CLEV.txt,Jones,Undirected,2110,,,1
1848.OH-09.06.CLEV.txt,Delany,Undirected,2111,,,1
1848.OH-09.06.CLEV.txt,W. H. Day,Undirected,2112,,,1
1848.OH-09.06.CLEV.txt,Douglass,Undirected,2113,,,1
1848.OH-09.06.CLEV.txt,John,Undirected,2114,,,1
1848.OH-09.06.CLEV.txt,Lyle Of N. Y.,Undirected,2115,,,1
1848.OH-09.06.CLEV.txt,J. D. Patterson,Undirected,2116,,,1
1848.OH-09.06.CLEV.txt,John L. Watson,Undirected,2117,,,1
1848.OH-09.06.CLEV.txt,David Jenkins,Undirected,2118,,,1
1848.OH-09.06.CLEV.txt,Copeland,Undirected,2119,,,1
1848.OH-09.06.CLEV.txt,William H. Topp,Undirected,2120,,,1
1848.OH-09.06.CLEV.txt,Van Buren,Undirected,2121,,,1
1848.OH-09.06.CLEV.txt,Kenyon,Undirected,2122,,,1
1848.OH-09.06.CLEV.txt,Francis,Undirected,2123,,,1
1848.OH-09.06.CLEV.txt,Brown,Undirected,2124,,,1
1848.OH-09.06.CLEV.txt,Jenkins,Undirected,2125,,,1
1848.OH-09.06.CLEV.txt,Lightfoot,Undirected,2126,,,1
1848.OH-09.06.CLEV.txt,John Lyle,Undirected,2127,,,1
1848.OH-09.06.CLEV.txt,Sabram Cox,Undirected,2128,,,1
1848.OH-09.06.CLEV.txt,Richard Copeland,Undirected,2129,,,1
1848.OH-09.06.CLEV.txt,W. B. Depp,Undirected,2130,,,1
1848.OH-09.06.CLEV.txt,Harris,Undirected,2131,,,1
1848.OH-09.06.CLEV.txt,H. G. Turner,Undirected,2132,,,1
1848.OH-09.06.CLEV.txt,P. M.,Undirected,2133,,,1
1848.OH-09.06.CLEV.txt,William Ruth,Undirected,2134,,,1
1848.OH-09.06.CLEV.txt,C. W.,Undirected,2135,,,1
1848.OH-09.06.CLEV.txt,Andrews,Undirected,2136,,,1
1848.OH-09.06.CLEV.txt,Alexander Bowman,Undirected,2137,,,1
1848.OH-09.06.CLEV.txt,J. Lott,Undirected,2138,,,1
1848.OH-09.06.CLEV.txt,O. D. O'Brien,Undirected,2139,,,1
1848.OH-09.06.CLEV.txt,Sanford,Undirected,2140,,,1
1848.OH-09.06.CLEV.txt,John M. Sterling,Undirected,2141,,,1
1848.OH-09.06.CLEV.txt,Langston,Undirected,2142,,,1
1848.OH-09.06.CLEV.txt,Frederick Douglas,Undirected,2143,,,1
1848.OH-09.06.CLEV.txt,N. Y. Charles H. Langston,Undirected,2144,,,1
1848.OH-09.06.CLEV.txt,J. G. Britton,Undirected,2145,,,1
1848.OH-09.06.CLEV.txt,John Peck,Undirected,2146,,,1
1848.OH-09.06.CLEV.txt,George Day,Undirected,2147,,,1
1848.OH-09.06.CLEV.txt,Josiah Conville,Undirected,2148,,,1
1848.OH-09.06.CLEV.txt,Mason,Undirected,2149,,,1
1848.OH-09.06.CLEV.txt,Jefferson Fitzgerald,Undirected,2150,,,1
1848.OH-09.06.CLEV.txt,Roberts,Undirected,2151,,,1
1848.OH-09.06.CLEV.txt,W. L. Day,Undirected,2152,,,1
1848.OH-09.06.CLEV.txt,H. Jenkins,Undirected,2153,,,1
1848.OH-09.06.CLEV.txt,H. Francis,Undirected,2154,,,1
1848.PA-12.13.HARR.txt,Robert Purvis,Undirected,2155,,,1
1848.PA-12.13.HARR.txt,Isaiah C. Weir,Undirected,2156,,,1
1848.PA-12.13.HARR.txt,Dr. Peck,Undirected,2157,,,1
1848.PA-12.13.HARR.txt,J. C. Bowers,Undirected,2158,,,1
1848.PA-12.13.HARR.txt,Stephen Smith,Undirected,2159,,,1
1848.PA-12.13.HARR.txt,J. J. G. Bias,Undirected,2160,,,1
1848.PA-12.13.HARR.txt,George W. Goines,Undirected,2161,,,1
1848.PA-12.13.HARR.txt,M.W. Gibbs,Undirected,2162,,,1
1848.PA-12.13.HARR.txt,William Whipper,Undirected,2163,,,1
1848.PA-12.13.HARR.txt,Samuel Van Brakle,Undirected,2164,,,1
1848.PA-12.13.HARR.txt,Abram D. Shadd,Undirected,2165,,,1
1848.PA-12.13.HARR.txt,Benjamin Moore,Undirected,2166,,,1
1848.PA-12.13.HARR.txt,George Galbraith,Undirected,2167,,,1
1848.PA-12.13.HARR.txt,Francis A. Duterte,Undirected,2168,,,1
1848.PA-12.13.HARR.txt,Peck,Undirected,2169,,,1
1848.PA-12.13.HARR.txt,John B. Vashon,Undirected,2170,,,1
1848.PA-12.13.HARR.txt,Joseph E. Gardner,Undirected,2171,,,1
1848.PA-12.13.HARR.txt,Joseph Murry,Undirected,2172,,,1
1848.PA-12.13.HARR.txt,George C. Anderson,Undirected,2173,,,1
1848.PA-12.13.HARR.txt,Daniel Williams,Undirected,2174,,,1
1848.PA-12.13.HARR.txt,Wm. Webb,Undirected,2175,,,1
1848.PA-12.13.HARR.txt,Edward Hawkins,Undirected,2176,,,1
1848.PA-12.13.HARR.txt,Richard Johnson,Undirected,2177,,,1
1848.PA-12.13.HARR.txt,Joseph Johnson,Undirected,2178,,,1
1848.PA-12.13.HARR.txt,Jacob Stratton,Undirected,2179,,,1
1848.PA-12.13.HARR.txt,Joseph St. Clair,Undirected,2180,,,1
1848.PA-12.13.HARR.txt,Abraham D. Shadd,Undirected,2181,,,1
1848.PA-12.13.HARR.txt,John N. Bond,Undirected,2182,,,1
1848.PA-12.13.HARR.txt,Charles E. Clayton,Undirected,2183,,,1
1848.PA-12.13.HARR.txt,Wm. Lewis,Undirected,2184,,,1
1848.PA-12.13.HARR.txt,Wm. Thomson,Undirected,2185,,,1
1848.PA-12.13.HARR.txt,John Wolf,Undirected,2186,,,1
1848.PA-12.13.HARR.txt,Henry H. Price,Undirected,2187,,,1
1848.PA-12.13.HARR.txt,John F. Williams,Undirected,2188,,,1
1848.PA-12.13.HARR.txt,Thomas Earley,Undirected,2189,,,1
1848.PA-12.13.HARR.txt,John Gray,Undirected,2190,,,1
1848.PA-12.13.HARR.txt,Andrew Gorden,Undirected,2191,,,1
1848.PA-12.13.HARR.txt,William Spence,Undirected,2192,,,1
1848.PA-12.13.HARR.txt,Joseph Popel,Undirected,2193,,,1
1848.PA-12.13.HARR.txt,Charles I. Dorris,Undirected,2194,,,1
1848.PA-12.13.HARR.txt,Edward Thomason,Undirected,2195,,,1
1848.PA-12.13.HARR.txt,George Adley,Undirected,2196,,,1
1848.PA-12.13.HARR.txt,Henry Johnson,Undirected,2197,,,1
1848.PA-12.13.HARR.txt,Richard C. Brown,Undirected,2198,,,1
1848.PA-12.13.HARR.txt,James Popel,Undirected,2199,,,1
1848.PA-12.13.HARR.txt,James Reese,Undirected,2200,,,1
1848.PA-12.13.HARR.txt,Wm. H. Davis,Undirected,2201,,,1
1848.PA-12.13.HARR.txt,Charles L. Robertson,Undirected,2202,,,1
1848.PA-12.13.HARR.txt,Daniel Jackson,Undirected,2203,,,1
1848.PA-12.13.HARR.txt,Valentine Brown,Undirected,2204,,,1
1848.PA-12.13.HARR.txt,Nelson H. Turpen,Undirected,2205,,,1
1848.PA-12.13.HARR.txt,Jesse Bolden,Undirected,2206,,,1
1848.PA-12.13.HARR.txt,Isaac J. Dickson,Undirected,2207,,,1
1848.PA-12.13.HARR.txt,Samuel Molston,Undirected,2208,,,1
1848.PA-12.13.HARR.txt,John L. Griffith,Undirected,2209,,,1
1848.PA-12.13.HARR.txt,Philip Roderic,Undirected,2210,,,1
1848.PA-12.13.HARR.txt,Leonard A. Williams,Undirected,2211,,,1
1848.PA-12.13.HARR.txt,Wm. H. Wilson,Undirected,2212,,,1
1848.PA-12.13.HARR.txt,Washington Webster,Undirected,2213,,,1
1848.PA-12.13.HARR.txt,Robert Boston,Undirected,2214,,,1
1848.PA-12.13.HARR.txt,David Roach,Undirected,2215,,,1
1848.PA-12.13.HARR.txt,Jonathan Graham,Undirected,2216,,,1
1848.PA-12.13.HARR.txt,James J. G. Bias,Undirected,2217,,,1
1848.PA-12.13.HARR.txt,David B. Bowser,Undirected,2218,,,1
1848.PA-12.13.HARR.txt,John C. Bowers,Undirected,2219,,,1
1848.PA-12.13.HARR.txt,James D. Knight,Undirected,2220,,,1
1848.PA-12.13.HARR.txt,Mifflin W. Gibbs,Undirected,2221,,,1
1848.PA-12.13.HARR.txt,Isaiah Ware,Undirected,2222,,,1
1848.PA-12.13.HARR.txt,James Mccrummel,Undirected,2223,,,1
1848.PA-12.13.HARR.txt,David J. Peck,Undirected,2224,,,1
1848.PA-12.13.HARR.txt,Henry Cooper,Undirected,2225,,,1
1848.PA-12.13.HARR.txt,Joshua P. B. Eddy,Undirected,2226,,,1
1848.PA-12.13.HARR.txt,Robert Brown,Undirected,2227,,,1
1848.PA-12.13.HARR.txt,Wm. Marten,Undirected,2228,,,1
1848.PA-12.13.HARR.txt,Jackson,Undirected,2229,,,1
1848.PA-12.13.HARR.txt,Perry Miller,Undirected,2230,,,1
1848.PA-12.13.HARR.txt,John Lee,Undirected,2231,,,1
1848.PA-12.13.HARR.txt,Wm Cupit,Undirected,2232,,,1
1848.PA-12.13.HARR.txt,Joseph E. Gardiner,Undirected,2233,,,1
1848.PA-12.13.HARR.txt,Blair,Undirected,2234,,,1
1848.PA-12.13.HARR.txt,Chester,Undirected,2235,,,1
1848.PA-12.13.HARR.txt,Franklin,Undirected,2236,,,1
1848.PA-12.13.HARR.txt,Nelson Turpin,Undirected,2237,,,1
1848.PA-12.13.HARR.txt,Wm. Whipper,Undirected,2238,,,1
1848.PA-12.13.HARR.txt,Wm. Stanford,Undirected,2239,,,1
1848.PA-12.13.HARR.txt,J. G. Wolf,Undirected,2240,,,1
1848.PA-12.13.HARR.txt,H. H. Price,Undirected,2241,,,1
1848.PA-12.13.HARR.txt,James Mccrummell,Undirected,2242,,,1
1848.PA-12.13.HARR.txt,F.A. Duterte,Undirected,2243,,,1
1848.PA-12.13.HARR.txt,John G. Wolf,Undirected,2244,,,1
1848.PA-12.13.HARR.txt,Thomas Early,Undirected,2245,,,1
1848.PA-12.13.HARR.txt,Vashon,Undirected,2246,,,1
1848.PA-12.13.HARR.txt,Charles Lenox Remond,Undirected,2247,,,1
1848.PA-12.13.HARR.txt,Martin R. Delany,Undirected,2248,,,1
1848.PA-12.13.HARR.txt,Remond,Undirected,2249,,,1
1848.PA-12.13.HARR.txt,Purvis,Undirected,2250,,,1
1848.PA-12.13.HARR.txt,Woodson,Undirected,2251,,,1
1848.PA-12.13.HARR.txt,M. R. Delany,Undirected,2252,,,1
1848.PA-12.13.HARR.txt,C. L. Remond,Undirected,2253,,,1
1848.PA-12.13.HARR.txt,M. W. Gibbs,Undirected,2254,,,1
1848.PA-12.13.HARR.txt,D. J. Peck,Undirected,2255,,,1
1848.PA-12.13.HARR.txt,A. D. Shadd,Undirected,2256,,,1
1848.PA-12.13.HARR.txt,Whipper,Undirected,2257,,,1
1848.PA-12.13.HARR.txt,Wm. Jones,Undirected,2258,,,1
1848.PA-12.13.HARR.txt,Turpin,Undirected,2259,,,1
1848.PA-12.13.HARR.txt,Bowser,Undirected,2260,,,1
1848.PA-12.13.HARR.txt,Gibbs,Undirected,2261,,,1
1848.PA-12.13.HARR.txt,Smith,Undirected,2262,,,1
1848.PA-12.13.HARR.txt,Eddy,Undirected,2263,,,1
1848.PA-12.13.HARR.txt,Sanford,Undirected,2264,,,1
1848.PA-12.13.HARR.txt,Shadd,Undirected,2265,,,1
1848.PA-12.13.HARR.txt,Bowers,Undirected,2266,,,1
1848.PA-12.13.HARR.txt,Weir,Undirected,2267,,,1
1848.PA-12.13.HARR.txt,Delany,Undirected,2268,,,1
1848.PA-12.13.HARR.txt,Dickson,Undirected,2269,,,1
1848.PA-12.13.HARR.txt,Gardiner,Undirected,2270,,,1
1848.PA-12.13.HARR.txt,Van Brakle,Undirected,2271,,,1
1848.PA-12.13.HARR.txt,S. Van Brakle,Undirected,2272,,,1
1848.PA-12.13.HARR.txt,G. W. Goines,Undirected,2273,,,1
1848.PA-12.13.HARR.txt,J. F. Markley,Undirected,2274,,,1
1848.PA-12.13.HARR.txt,I. J. Dickson,Undirected,2275,,,1
1848.PA-12.13.HARR.txt,F. A. Duterte,Undirected,2276,,,1
1848.PA-12.13.HARR.txt,Edward M. Davis,Undirected,2277,,,1
1848.PA-12.13.HARR.txt,Jefferson,Undirected,2278,,,1
1848.PA-12.13.HARR.txt,Cerro Gordo,Undirected,2279,,,1
1848.PA-12.13.HARR.txt,Halls Of The Montezumas,Undirected,2280,,,1
1848.PA-12.13.HARR.txt,Locke,Undirected,2281,,,1
1848.PA-12.13.HARR.txt,Wistars,Undirected,2282,,,1
1848.PA-12.13.HARR.txt,Wilson,Undirected,2283,,,1
1848.PA-12.13.HARR.txt,Ross,Undirected,2284,,,1
1848.PA-12.13.HARR.txt,Adams,Undirected,2285,,,1
1848.PA-12.13.HARR.txt,Paine,Undirected,2286,,,1
1848.PA-12.13.HARR.txt,Gerry,Undirected,2287,,,1
1848.PA-12.13.HARR.txt,Hopkins,Undirected,2288,,,1
1848.PA-12.13.HARR.txt,Ellery,Undirected,2289,,,1
1848.PA-12.13.HARR.txt,J. F. Dickson,Undirected,2290,,,1
1848.PA-12.13.HARR.txt,M. W. Gibbes,Undirected,2291,,,1
1848.PA-12.13.HARR.txt,Somersett,Undirected,2292,,,1
1848.PA-12.13.HARR.txt,Mansfield,Undirected,2293,,,1
1848.PA-12.13.HARR.txt,Martin,Undirected,2294,,,1
1848.PA-12.13.HARR.txt,James Forten,Undirected,2295,,,1
1848.PA-12.13.HARR.txt,Forten,Undirected,2296,,,1
1848.PA-12.13.HARR.txt,George Iii,Undirected,2297,,,1
1848.PA-12.13.HARR.txt,Michael Servetus,Undirected,2298,,,1
1848.PA-12.13.HARR.txt,Emmet,Undirected,2299,,,1
1848.PA-12.13.HARR.txt,Paul,Undirected,2300,,,1
1848.PA-12.13.HARR.txt,Peter,Undirected,2301,,,1
1848.PA-12.13.HARR.txt,Aminadab,Undirected,2302,,,1
1848.PA-12.13.HARR.txt,Cicero,Undirected,2303,,,1
1848.PA-12.13.HARR.txt,J. J. Dickson,Undirected,2304,,,1
1848.PA-12.13.HARR.txt,M.W. Gibbes,Undirected,2305,,,1
1848.PA-12.13.HARR.txt,Wm. T. Catto,Undirected,2306,,,1
1848.PA-12.13.HARR.txt,Joseph C. Moore,Undirected,2307,,,1
1848.PA-12.13.HARR.txt,J. Ware,Undirected,2308,,,1
1848.PA-12.13.HARR.txt,D. B. Bowser,Undirected,2309,,,1
1848.PA-12.13.HARR.txt,Peter Lester,Undirected,2310,,,1
1849.CT-09.12.NEWH.txt,S. M. Africanus,Undirected,2311,,,1
1849.CT-09.12.NEWH.txt,H. Foster,Undirected,2312,,,1
1849.CT-09.12.NEWH.txt,H. Nott,Undirected,2313,,,1
1849.CT-09.12.NEWH.txt,Isaac Cross,Undirected,2314,,,1
1849.CT-09.12.NEWH.txt,Jehiel C. Beman,Undirected,2315,,,1
1849.CT-09.12.NEWH.txt,Amos G. Beman,Undirected,2316,,,1
1849.CT-09.12.NEWH.txt,Samuel T. Gray,Undirected,2317,,,1
1849.CT-09.12.NEWH.txt,W. Francis,Undirected,2318,,,1
1849.CT-09.12.NEWH.txt,J. Emery Burr,Undirected,2319,,,1
1849.CT-09.12.NEWH.txt,L. Collins,Undirected,2320,,,1
1849.CT-09.12.NEWH.txt,D. Gordon,Undirected,2321,,,1
1849.CT-09.12.NEWH.txt,L. Black,Undirected,2322,,,1
1849.CT-09.12.NEWH.txt,A. J. Morrison,Undirected,2323,,,1
1849.CT-09.12.NEWH.txt,L. H. Peters,Undirected,2324,,,1
1849.CT-09.12.NEWH.txt,Levin Smith,Undirected,2325,,,1
1849.CT-09.12.NEWH.txt,Henry Nott,Undirected,2326,,,1
1849.CT-09.12.NEWH.txt,Henry Foster,Undirected,2327,,,1
1849.CT-09.12.NEWH.txt,George Garrison,Undirected,2328,,,1
1849.CT-09.12.NEWH.txt,R. C. Huntington,Undirected,2329,,,1
1849.CT-09.12.NEWH.txt,Charles Daniels,Undirected,2330,,,1
1849.CT-09.12.NEWH.txt,Leverett C. Beman,Undirected,2331,,,1
1849.CT-09.12.NEWH.txt,George W. Francis,Undirected,2332,,,1
1849.CT-09.12.NEWH.txt,Leonard Collins,Undirected,2333,,,1
1849.CT-09.12.NEWH.txt,Charles Hubbard,Undirected,2334,,,1
1849.CT-09.12.NEWH.txt,Philander Pitts,Undirected,2335,,,1
1849.CT-09.12.NEWH.txt,William Allen,Undirected,2336,,,1
1849.CT-09.12.NEWH.txt,Henry Davis,Undirected,2337,,,1
1849.CT-09.12.NEWH.txt,J. Demming,Undirected,2338,,,1
1849.CT-09.12.NEWH.txt,A. C. Luca,Undirected,2339,,,1
1849.CT-09.12.NEWH.txt,Robert J. Cowes,Undirected,2340,,,1
1849.CT-09.12.NEWH.txt,Paul Hall,Undirected,2341,,,1
1849.CT-09.12.NEWH.txt,Thomas Cisco,Undirected,2342,,,1
1849.CT-09.12.NEWH.txt,H. S. Merriman,Undirected,2343,,,1
1849.CT-09.12.NEWH.txt,John Turner,Undirected,2344,,,1
1849.CT-09.12.NEWH.txt,Edward Galpin,Undirected,2345,,,1
1849.CT-09.12.NEWH.txt,T. B. Potter,Undirected,2346,,,1
1849.CT-09.12.NEWH.txt,William Thompson,Undirected,2347,,,1
1849.CT-09.12.NEWH.txt,Amos C. Beman,Undirected,2348,,,1
1849.CT-09.12.NEWH.txt,Samuel Ellis,Undirected,2349,,,1
1849.CT-09.12.NEWH.txt,William Spellman,Undirected,2350,,,1
1849.CT-09.12.NEWH.txt,James L. Smith,Undirected,2351,,,1
1849.CT-09.12.NEWH.txt,Uriah W. R. Pelham,Undirected,2352,,,1
1849.CT-09.12.NEWH.txt,Pelam M. Williams,Undirected,2353,,,1
1849.CT-09.12.NEWH.txt,David Gordon,Undirected,2354,,,1
1849.CT-09.12.NEWH.txt,George L. Williams,Undirected,2355,,,1
1849.CT-09.12.NEWH.txt,William Anderson,Undirected,2356,,,1
1849.CT-09.12.NEWH.txt,George Fairweather,Undirected,2357,,,1
1849.CT-09.12.NEWH.txt,Mason Gauson,Undirected,2358,,,1
1849.CT-09.12.NEWH.txt,Jacob Coggswell,Undirected,2359,,,1
1849.CT-09.12.NEWH.txt,A. G. Beman,Undirected,2360,,,1
1849.CT-09.12.NEWH.txt,George W. Francis Of Bridgepport,Undirected,2361,,,1
1849.CT-09.12.NEWH.txt,Gordon,Undirected,2362,,,1
1849.CT-09.12.NEWH.txt,Posey,Undirected,2363,,,1
1849.CT-09.12.NEWH.txt,Williams,Undirected,2364,,,1
1849.CT-09.12.NEWH.txt,L. C. Beman,Undirected,2365,,,1
1849.CT-09.12.NEWH.txt,S. N. Africanus,Undirected,2366,,,1
1849.CT-09.12.NEWH.txt,Alexandaer Posey,Undirected,2367,,,1
1849.CT-09.12.NEWH.txt,Perry Davis,Undirected,2368,,,1
1849.CT-09.12.NEWH.txt,B. Randall,Undirected,2369,,,1
1849.CT-09.12.NEWH.txt,Middleton,Undirected,2370,,,1
1849.CT-09.12.NEWH.txt,G. Garrison,Undirected,2371,,,1
1849.CT-09.12.NEWH.txt,E. C. Freeman,Undirected,2372,,,1
1849.CT-09.12.NEWH.txt,C. Snipes,Undirected,2373,,,1
1849.CT-09.12.NEWH.txt,H. A. Thompson,Undirected,2374,,,1
1849.CT-09.12.NEWH.txt,J. C. Beman,Undirected,2375,,,1
1849.CT-09.12.NEWH.txt,G. W. Francis,Undirected,2376,,,1
1849.CT-09.12.NEWH.txt,Leonard Colllins,Undirected,2377,,,1
1849.CT-09.12.NEWH.txt,Prince W. West,Undirected,2378,,,1
1849.CT-09.12.NEWH.txt,Amos Gerry Beman,Undirected,2379,,,1
1849.CT-09.12.NEWH.txt,Charles Williams,Undirected,2380,,,1
1849.CT-09.12.NEWH.txt,R. J. Cowes,Undirected,2381,,,1
1849.CT-09.12.NEWH.txt,Minius Lyman,Undirected,2382,,,1
1849.CT-09.12.NEWH.txt,Francis Cisco,Undirected,2383,,,1
1849.CT-09.12.NEWH.txt,Peter Osborn,Undirected,2384,,,1
1849.CT-09.12.NEWH.txt,Thomas B. Potter,Undirected,2385,,,1
1849.CT-09.12.NEWH.txt,Wm. F. Bouchet,Undirected,2386,,,1
1849.CT-09.12.NEWH.txt,Robert M. Park,Undirected,2387,,,1
1849.CT-09.12.NEWH.txt,Pelman M. Williams,Undirected,2388,,,1
1849.CT-09.12.NEWH.txt,Leonarad Black,Undirected,2389,,,1
1849.CT-09.12.NEWH.txt,J. Scott,Undirected,2390,,,1
1849.CT-09.12.NEWH.txt,Abraham Morrison,Undirected,2391,,,1
1849.CT-09.12.NEWH.txt,Nathaniel Holland Danbury,Undirected,2392,,,1
1849.CT-09.12.NEWH.txt,Lyman H. Peters,Undirected,2393,,,1
1849.CT-09.12.NEWH.txt,Stephen Wright,Undirected,2394,,,1
1849.CT-09.12.NEWH.txt,John B. Clarke,Undirected,2395,,,1
1849.CT-09.12.NEWH.txt,Henry Berrian,Undirected,2396,,,1
1849.CT-09.12.NEWH.txt,George A. Spywood,Undirected,2397,,,1
1849.CT-09.12.NEWH.txt,Elymus P. Rogers,Undirected,2398,,,1
1849.CT-09.12.NEWH.txt,N. J. Henry Bibb,Undirected,2399,,,1
1849.CT-09.12.NEWH.txt,J. E. Burr,Undirected,2400,,,1
1849.CT-09.12.NEWH.txt,S. T. Gray,Undirected,2401,,,1
1849.CT-09.12.NEWH.txt,Leonard Black,Undirected,2402,,,1
1849.CT-09.12.NEWH.txt,P.M. Williams,Undirected,2403,,,1
1849.CT-09.12.NEWH.txt,Beman,Undirected,2404,,,1
1849.CT-09.12.NEWH.txt,A. Morrison,Undirected,2405,,,1
1849.CT-09.12.NEWH.txt,Spywood,Undirected,2406,,,1
1849.CT-09.12.NEWH.txt,George Snipes,Undirected,2407,,,1
1849.CT-09.12.NEWH.txt,Francis,Undirected,2408,,,1
1849.CT-09.12.NEWH.txt,Collins,Undirected,2409,,,1
1849.CT-09.12.NEWH.txt,Thompson,Undirected,2410,,,1
1849.CT-09.12.NEWH.txt,Spellman,Undirected,2411,,,1
1849.CT-09.12.NEWH.txt,Gray,Undirected,2412,,,1
1849.CT-09.12.NEWH.txt,John Emery Burr,Undirected,2413,,,1
1849.CT-09.12.NEWH.txt,Ellis,Undirected,2414,,,1
1849.CT-09.12.NEWH.txt,Rogers,Undirected,2415,,,1
1849.CT-09.12.NEWH.txt,Bibb,Undirected,2416,,,1
1849.CT-09.12.NEWH.txt,A. Washington,Undirected,2417,,,1
1849.CT-09.12.NEWH.txt,A. Posey,Undirected,2418,,,1
1849.CT-09.12.NEWH.txt,L.C. Beman,Undirected,2419,,,1
1849.CT-09.12.NEWH.txt,H.A. Thompson,Undirected,2420,,,1
1849.CT-09.12.NEWH.txt,R.J. Cowes,Undirected,2421,,,1
1849.CT-09.12.NEWH.txt,H.S. Merriman,Undirected,2422,,,1
1849.CT-09.12.NEWH.txt,J.L. Smith,Undirected,2423,,,1
1849.CT-09.12.NEWH.txt,W. Peters,Undirected,2424,,,1
1849.CT-09.12.NEWH.txt,N. Thatcher,Undirected,2425,,,1
1849.CT-09.12.NEWH.txt,J.B. Clarke,Undirected,2426,,,1
1849.CT-09.12.NEWH.txt,A.J. Morrison,Undirected,2427,,,1
1849.CT-09.12.NEWH.txt,S.M. Africanus,Undirected,2428,,,1
1849.CT-09.12.NEWH.txt,G.W. Francis,Undirected,2429,,,1
1849.CT-09.12.NEWH.txt,A.G. Beman,Undirected,2430,,,1
1849.CT-09.12.NEWH.txt,L. Carter Beman,Undirected,2431,,,1
1849.CT-09.12.NEWH.txt,Ellsworth,Undirected,2432,,,1
1849.CT-09.12.NEWH.txt,Henry A. Thompson,Undirected,2433,,,1
1849.CT-09.12.NEWH.txt,Wm. Blackstone,Undirected,2434,,,1
1849.CT-09.12.NEWH.txt,Bushnell,Undirected,2435,,,1
1849.CT-09.12.NEWH.txt,Christ,Undirected,2436,,,1
1849.CT-09.12.NEWH.txt,Wm. W. Ellsworth,Undirected,2437,,,1
1849.CT-09.12.NEWH.txt,Crandall,Undirected,2438,,,1
1849.CT-09.12.NEWH.txt,Sam ` L. T. Gray,Undirected,2439,,,1
1849.CT-09.12.NEWH.txt,Sexton,Undirected,2440,,,1
1849.CT-09.12.NEWH.txt,J. B. Clarke,Undirected,2441,,,1
1849.CT-09.12.NEWH.txt,N. L. 2.00,Undirected,2442,,,1
1849.CT-09.12.NEWH.txt,N. Of N. H. 1.00,Undirected,2443,,,1
1849.CT-09.12.NEWH.txt,Garrison,Undirected,2444,,,1
1849.CT-09.12.NEWH.txt,William Wolcott Ellsworth,Undirected,2445,,,1
1849.CT-09.12.NEWH.txt,Oliver Ellsworth,Undirected,2446,,,1
1849.CT-09.12.NEWH.txt,Prudance Crandall,Undirected,2447,,,1
1849.CT-09.12.NEWH.txt,Sarah Harris,Undirected,2448,,,1
1849.CT-09.12.NEWH.txt,John Milton,Undirected,2449,,,1
1849.CT-09.12.NEWH.txt,Johannes Kepler,Undirected,2450,,,1
