source,target
Wm. Hamilton,Samuel Todd
Wm. Hamilton,Morel
Wm. Hamilton,Duncan
Wm. Hamilton,Cowley
Wm. Hamilton,Jennings
Wm. Hamilton,S. S. Jocelyn
Wm. Hamilton,Arthur Tappan
Wm. Hamilton,Benjamin Lundy
Wm. Hamilton,William L. Garrison
Wm. Hamilton,Thomas Shipley
Wm. Hamilton,Charles Pierce
Wm. Hamilton,Jocelyn
Wm. Hamilton,Tappan
Wm. Hamilton,Garrison
Wm. Hamilton,New-Haven
Wm. Hamilton,Samuel E. Cornish
Wm. Hamilton,Hosea Reiston
Wm. Hamilton,Robert Roberts
Wm. Hamilton,James G. Barbadoes
Wm. Hamilton,Samuel Snowden
Wm. Hamilton,Peter Williams
Wm. Hamilton,Philip Bell
Wm. Hamilton,Thomas Downing
Wm. Hamilton,Peter Voglesang
Wm. Hamilton,Joseph Cassey
Wm. Hamilton,Robert Douglass
Wm. Hamilton,James Forten
Wm. Hamilton,Richard Howell
Wm. Hamilton,Robert Purvis
Wm. Hamilton,Thomas Green
Wm. Hamilton,James P. Walker
Wm. Hamilton,Samuel G. Mathews
Wm. Hamilton,Isaac Whipper
Wm. Hamilton,Samuel Hiner
Wm. Hamilton,Biars Stanley
Wm. Hamilton,John Creed
Wm. Hamilton,Alexander C. Luca
Wm. Hamilton,L. I. -- Jacob Deyes
Wm. Hamilton,Henry Thomson
Wm. Hamilton,Willis Jones
Wm. Hamilton,Peter Spencer
Wm. Hamilton,Jacob Morgan
Wm. Hamilton,William S. Thomas
Wm. Hamilton,Benjamin Latimore
Wm. Hamilton,Schuyler
Wm. Hamilton,Francis March
Wm. Hamilton,D. C. -- William Jackson
Wm. Hamilton,Arthur Waring
Wm. Hamilton,Isaac Carey
Wm. Hamilton,Charles Butler
Wm. Hamilton,Jared Grey
Wm. Hamilton,Carlisle
Wm. Hamilton,John Peck
Wm. Hamilton,Rowland G. Roberts
Wm. Hamilton,Dennis Berry
Wm. Hamilton,John B. Vashon
Wm. Hamilton,Lewis Gardiner
Wm. Hamilton,Abraham Lewis
Wm. Hamilton,N. J.
Wm. Hamilton,Peter Petitt
Wm. Hamilton,Charles Anderson
Wm. Hamilton,Adam Ray
Wm. Hamilton,Sampson Peters
Wm. Hamilton,Leonard Scott
Wm. Hamilton,Frederick A. Hinton
Wm. Hamilton,Joseph Casey
Wm. Hamilton,Charles H. Leveck
Wm. Hamilton,Thomas L. Jennings
Wm. Hamilton,Henry H. Mondy
Wm. Hamilton,Abner Cocker
Wm. Hamilton,George C. Willis
Wm. Hamilton,Alfred Niger
Wm. Hamilton,William Wormley
Wm. Hamilton,John W. Prout
Wm. Hamilton,James Wilkins
Wm. Hamilton,Scipio C. Augustus
Wm. Hamilton,Charles Hatfield
Wm. Hamilton,John Liverpool
Wm. Hamilton,John P. Thompson
Wm. Hamilton,Shipley
Wm. Hamilton,Lundy
Wm. Hamilton,Peirce
Wm. Hamilton,Long-Island
Wm. Hamilton,Lewis G. Wells
James Pennington,Abner Coker
James Pennington,Robert Cowley
James Pennington,Abraham D. Shad
James Pennington,Peter Gardiner
James Pennington,Wm. Duncan
James Pennington,W. Miller
James Pennington,William Duncan
James Pennington,Willliam Whipper
James Pennington,Charles W. Gardiner
James Pennington,Samuel Todd
James Pennington,Morel
James Pennington,Duncan
James Pennington,Cowley
James Pennington,Jennings
James Pennington,S. S. Jocelyn
James Pennington,Arthur Tappan
James Pennington,Benjamin Lundy
James Pennington,William L. Garrison
James Pennington,Thomas Shipley
James Pennington,Charles Pierce
James Pennington,Jocelyn
James Pennington,Tappan
James Pennington,Garrison
James Pennington,New-Haven
James Pennington,Samuel E. Cornish
James Pennington,Hosea Reiston
James Pennington,Robert Roberts
James Pennington,James G. Barbadoes
James Pennington,Samuel Snowden
James Pennington,Peter Williams
James Pennington,Philip Bell
James Pennington,Thomas Downing
James Pennington,Peter Voglesang
James Pennington,Joseph Cassey
James Pennington,Robert Douglass
James Pennington,James Forten
James Pennington,Richard Howell
James Pennington,Robert Purvis
James Pennington,Thomas Green
James Pennington,James P. Walker
James Pennington,Samuel G. Mathews
James Pennington,Isaac Whipper
James Pennington,Samuel Hiner
James Pennington,Biars Stanley
James Pennington,John Creed
James Pennington,Alexander C. Luca
James Pennington,L. I. -- Jacob Deyes
James Pennington,Henry Thomson
James Pennington,Willis Jones
James Pennington,Peter Spencer
James Pennington,Jacob Morgan
James Pennington,William S. Thomas
James Pennington,Benjamin Latimore
James Pennington,Schuyler
James Pennington,Francis March
James Pennington,D. C. -- William Jackson
James Pennington,Arthur Waring
James Pennington,Isaac Carey
James Pennington,Charles Butler
James Pennington,Jared Grey
James Pennington,Carlisle
James Pennington,John Peck
James Pennington,Rowland G. Roberts
James Pennington,Dennis Berry
James Pennington,John B. Vashon
James Pennington,Lewis Gardiner
James Pennington,Abraham Lewis
James Pennington,N. J.
James Pennington,Peter Petitt
James Pennington,Charles Anderson
James Pennington,Adam Ray
James Pennington,Sampson Peters
James Pennington,Leonard Scott
James Pennington,Frederick A. Hinton
James Pennington,Joseph Casey
James Pennington,Charles H. Leveck
James Pennington,Thomas L. Jennings
James Pennington,Henry H. Mondy
James Pennington,Abner Cocker
James Pennington,George C. Willis
James Pennington,Alfred Niger
James Pennington,William Wormley
James Pennington,John W. Prout
James Pennington,James Wilkins
James Pennington,Scipio C. Augustus
James Pennington,Charles Hatfield
James Pennington,John Liverpool
James Pennington,John P. Thompson
James Pennington,Shipley
James Pennington,Lundy
James Pennington,Peirce
James Pennington,Long-Island
James Pennington,Lewis G. Wells
Abner Coker,Robert Cowley
Abner Coker,Abraham D. Shad
Abner Coker,Peter Gardiner
Abner Coker,Wm. Duncan
Abner Coker,W. Miller
Abner Coker,William Duncan
Abner Coker,Willliam Whipper
Abner Coker,Charles W. Gardiner
Abner Coker,Samuel Todd
Abner Coker,Morel
Abner Coker,Duncan
Abner Coker,Cowley
Abner Coker,Jennings
Abner Coker,S. S. Jocelyn
Abner Coker,Arthur Tappan
Abner Coker,Benjamin Lundy
Abner Coker,William L. Garrison
Abner Coker,Thomas Shipley
Abner Coker,Charles Pierce
Abner Coker,Jocelyn
Abner Coker,Tappan
Abner Coker,Garrison
Abner Coker,New-Haven
Abner Coker,Samuel E. Cornish
Abner Coker,Hosea Reiston
Abner Coker,Robert Roberts
Abner Coker,James G. Barbadoes
Abner Coker,Samuel Snowden
Abner Coker,Peter Williams
Abner Coker,Philip Bell
Abner Coker,Thomas Downing
Abner Coker,Peter Voglesang
Abner Coker,Joseph Cassey
Abner Coker,Robert Douglass
Abner Coker,James Forten
Abner Coker,Richard Howell
Abner Coker,Robert Purvis
Abner Coker,Thomas Green
Abner Coker,James P. Walker
Abner Coker,Samuel G. Mathews
Abner Coker,Isaac Whipper
Abner Coker,Samuel Hiner
Abner Coker,Biars Stanley
Abner Coker,John Creed
Abner Coker,Alexander C. Luca
Abner Coker,L. I. -- Jacob Deyes
Abner Coker,Henry Thomson
Abner Coker,Willis Jones
Abner Coker,Peter Spencer
Abner Coker,Jacob Morgan
Abner Coker,William S. Thomas
Abner Coker,Benjamin Latimore
Abner Coker,Schuyler
Abner Coker,Francis March
Abner Coker,D. C. -- William Jackson
Abner Coker,Arthur Waring
Abner Coker,Isaac Carey
Abner Coker,Charles Butler
Abner Coker,Jared Grey
Abner Coker,Carlisle
Abner Coker,John Peck
Abner Coker,Rowland G. Roberts
Abner Coker,Dennis Berry
Abner Coker,John B. Vashon
Abner Coker,Lewis Gardiner
Abner Coker,Abraham Lewis
Abner Coker,N. J.
Abner Coker,Peter Petitt
Abner Coker,Charles Anderson
Abner Coker,Adam Ray
Abner Coker,Sampson Peters
Abner Coker,Leonard Scott
Abner Coker,Frederick A. Hinton
Abner Coker,Joseph Casey
Abner Coker,Charles H. Leveck
Abner Coker,Thomas L. Jennings
Abner Coker,Henry H. Mondy
Abner Coker,Abner Cocker
Abner Coker,George C. Willis
Abner Coker,Alfred Niger
Abner Coker,William Wormley
Abner Coker,John W. Prout
Abner Coker,James Wilkins
Abner Coker,Scipio C. Augustus
Abner Coker,Charles Hatfield
Abner Coker,John Liverpool
Abner Coker,John P. Thompson
Abner Coker,Shipley
Abner Coker,Lundy
Abner Coker,Peirce
Abner Coker,Long-Island
Abner Coker,Lewis G. Wells
Robert Cowley,Abraham D. Shad
Robert Cowley,Peter Gardiner
Robert Cowley,Wm. Duncan
Robert Cowley,W. Miller
Robert Cowley,William Duncan
Robert Cowley,Willliam Whipper
Robert Cowley,Charles W. Gardiner
Robert Cowley,Samuel Todd
Robert Cowley,Morel
Robert Cowley,Duncan
Robert Cowley,Cowley
Robert Cowley,Jennings
Robert Cowley,S. S. Jocelyn
Robert Cowley,Arthur Tappan
Robert Cowley,Benjamin Lundy
Robert Cowley,William L. Garrison
Robert Cowley,Thomas Shipley
Robert Cowley,Charles Pierce
Robert Cowley,Jocelyn
Robert Cowley,Tappan
Robert Cowley,Garrison
Robert Cowley,New-Haven
Robert Cowley,Samuel E. Cornish
Robert Cowley,Hosea Reiston
Robert Cowley,Robert Roberts
Robert Cowley,James G. Barbadoes
Robert Cowley,Samuel Snowden
Robert Cowley,Peter Williams
Robert Cowley,Philip Bell
Robert Cowley,Thomas Downing
Robert Cowley,Peter Voglesang
Robert Cowley,Joseph Cassey
Robert Cowley,Robert Douglass
Robert Cowley,James Forten
Robert Cowley,Richard Howell
Robert Cowley,Robert Purvis
Robert Cowley,Thomas Green
Robert Cowley,James P. Walker
Robert Cowley,Samuel G. Mathews
Robert Cowley,Isaac Whipper
Robert Cowley,Samuel Hiner
Robert Cowley,Biars Stanley
Robert Cowley,John Creed
Robert Cowley,Alexander C. Luca
Robert Cowley,L. I. -- Jacob Deyes
Robert Cowley,Henry Thomson
Robert Cowley,Willis Jones
Robert Cowley,Peter Spencer
Robert Cowley,Jacob Morgan
Robert Cowley,William S. Thomas
Robert Cowley,Benjamin Latimore
Robert Cowley,Schuyler
Robert Cowley,Francis March
Robert Cowley,D. C. -- William Jackson
Robert Cowley,Arthur Waring
Robert Cowley,Isaac Carey
Robert Cowley,Charles Butler
Robert Cowley,Jared Grey
Robert Cowley,Carlisle
Robert Cowley,John Peck
Robert Cowley,Rowland G. Roberts
Robert Cowley,Dennis Berry
Robert Cowley,John B. Vashon
Robert Cowley,Lewis Gardiner
Robert Cowley,Abraham Lewis
Robert Cowley,N. J.
Robert Cowley,Peter Petitt
Robert Cowley,Charles Anderson
Robert Cowley,Adam Ray
Robert Cowley,Sampson Peters
Robert Cowley,Leonard Scott
Robert Cowley,Frederick A. Hinton
Robert Cowley,Joseph Casey
Robert Cowley,Charles H. Leveck
Robert Cowley,Thomas L. Jennings
Robert Cowley,Henry H. Mondy
Robert Cowley,Abner Cocker
Robert Cowley,George C. Willis
Robert Cowley,Alfred Niger
Robert Cowley,William Wormley
Robert Cowley,John W. Prout
Robert Cowley,James Wilkins
Robert Cowley,Scipio C. Augustus
Robert Cowley,Charles Hatfield
Robert Cowley,John Liverpool
Robert Cowley,John P. Thompson
Robert Cowley,Shipley
Robert Cowley,Lundy
Robert Cowley,Peirce
Robert Cowley,Long-Island
Robert Cowley,Lewis G. Wells
Abraham D. Shad,Peter Gardiner
Abraham D. Shad,Wm. Duncan
Abraham D. Shad,W. Miller
Abraham D. Shad,William Duncan
Abraham D. Shad,Willliam Whipper
Abraham D. Shad,Charles W. Gardiner
Abraham D. Shad,Samuel Todd
Abraham D. Shad,Morel
Abraham D. Shad,Duncan
Abraham D. Shad,Cowley
Abraham D. Shad,Jennings
Abraham D. Shad,S. S. Jocelyn
Abraham D. Shad,Arthur Tappan
Abraham D. Shad,Benjamin Lundy
Abraham D. Shad,William L. Garrison
Abraham D. Shad,Thomas Shipley
Abraham D. Shad,Charles Pierce
Abraham D. Shad,Jocelyn
Abraham D. Shad,Tappan
Abraham D. Shad,Garrison
Abraham D. Shad,New-Haven
Abraham D. Shad,Samuel E. Cornish
Abraham D. Shad,Hosea Reiston
Abraham D. Shad,Robert Roberts
Abraham D. Shad,James G. Barbadoes
Abraham D. Shad,Samuel Snowden
Abraham D. Shad,Peter Williams
Abraham D. Shad,Philip Bell
Abraham D. Shad,Thomas Downing
Abraham D. Shad,Peter Voglesang
Abraham D. Shad,Joseph Cassey
Abraham D. Shad,Robert Douglass
Abraham D. Shad,James Forten
Abraham D. Shad,Richard Howell
Abraham D. Shad,Robert Purvis
Abraham D. Shad,Thomas Green
Abraham D. Shad,James P. Walker
Abraham D. Shad,Samuel G. Mathews
Abraham D. Shad,Isaac Whipper
Abraham D. Shad,Samuel Hiner
Abraham D. Shad,Biars Stanley
Abraham D. Shad,John Creed
Abraham D. Shad,Alexander C. Luca
Abraham D. Shad,L. I. -- Jacob Deyes
Abraham D. Shad,Henry Thomson
Abraham D. Shad,Willis Jones
Abraham D. Shad,Peter Spencer
Abraham D. Shad,Jacob Morgan
Abraham D. Shad,William S. Thomas
Abraham D. Shad,Benjamin Latimore
Abraham D. Shad,Schuyler
Abraham D. Shad,Francis March
Abraham D. Shad,D. C. -- William Jackson
Abraham D. Shad,Arthur Waring
Abraham D. Shad,Isaac Carey
Abraham D. Shad,Charles Butler
Abraham D. Shad,Jared Grey
Abraham D. Shad,Carlisle
Abraham D. Shad,John Peck
Abraham D. Shad,Rowland G. Roberts
Abraham D. Shad,Dennis Berry
Abraham D. Shad,John B. Vashon
Abraham D. Shad,Lewis Gardiner
Abraham D. Shad,Abraham Lewis
Abraham D. Shad,N. J.
Abraham D. Shad,Peter Petitt
Abraham D. Shad,Charles Anderson
Abraham D. Shad,Adam Ray
Abraham D. Shad,Sampson Peters
Abraham D. Shad,Leonard Scott
Abraham D. Shad,Frederick A. Hinton
Abraham D. Shad,Joseph Casey
Abraham D. Shad,Charles H. Leveck
Abraham D. Shad,Thomas L. Jennings
Abraham D. Shad,Henry H. Mondy
Abraham D. Shad,Abner Cocker
Abraham D. Shad,George C. Willis
Abraham D. Shad,Alfred Niger
Abraham D. Shad,William Wormley
Abraham D. Shad,John W. Prout
Abraham D. Shad,James Wilkins
Abraham D. Shad,Scipio C. Augustus
Abraham D. Shad,Charles Hatfield
Abraham D. Shad,John Liverpool
Abraham D. Shad,John P. Thompson
Abraham D. Shad,Shipley
Abraham D. Shad,Lundy
Abraham D. Shad,Peirce
Abraham D. Shad,Long-Island
Abraham D. Shad,Lewis G. Wells
Peter Gardiner,Wm. Duncan
Peter Gardiner,W. Miller
Peter Gardiner,William Duncan
Peter Gardiner,Willliam Whipper
Peter Gardiner,Charles W. Gardiner
Peter Gardiner,Samuel Todd
Peter Gardiner,Morel
Peter Gardiner,Duncan
Peter Gardiner,Cowley
Peter Gardiner,Jennings
Peter Gardiner,S. S. Jocelyn
Peter Gardiner,Arthur Tappan
Peter Gardiner,Benjamin Lundy
Peter Gardiner,William L. Garrison
Peter Gardiner,Thomas Shipley
Peter Gardiner,Charles Pierce
Peter Gardiner,Jocelyn
Peter Gardiner,Tappan
Peter Gardiner,Garrison
Peter Gardiner,New-Haven
Peter Gardiner,Samuel E. Cornish
Peter Gardiner,Hosea Reiston
Peter Gardiner,Robert Roberts
Peter Gardiner,James G. Barbadoes
Peter Gardiner,Samuel Snowden
Peter Gardiner,Peter Williams
Peter Gardiner,Philip Bell
Peter Gardiner,Thomas Downing
Peter Gardiner,Peter Voglesang
Peter Gardiner,Joseph Cassey
Peter Gardiner,Robert Douglass
Peter Gardiner,James Forten
Peter Gardiner,Richard Howell
Peter Gardiner,Robert Purvis
Peter Gardiner,Thomas Green
Peter Gardiner,James P. Walker
Peter Gardiner,Samuel G. Mathews
Peter Gardiner,Isaac Whipper
Peter Gardiner,Samuel Hiner
Peter Gardiner,Biars Stanley
Peter Gardiner,John Creed
Peter Gardiner,Alexander C. Luca
Peter Gardiner,L. I. -- Jacob Deyes
Peter Gardiner,Henry Thomson
Peter Gardiner,Willis Jones
Peter Gardiner,Peter Spencer
Peter Gardiner,Jacob Morgan
Peter Gardiner,William S. Thomas
Peter Gardiner,Benjamin Latimore
Peter Gardiner,Schuyler
Peter Gardiner,Francis March
Peter Gardiner,D. C. -- William Jackson
Peter Gardiner,Arthur Waring
Peter Gardiner,Isaac Carey
Peter Gardiner,Charles Butler
Peter Gardiner,Jared Grey
Peter Gardiner,Carlisle
Peter Gardiner,John Peck
Peter Gardiner,Rowland G. Roberts
Peter Gardiner,Dennis Berry
Peter Gardiner,John B. Vashon
Peter Gardiner,Lewis Gardiner
Peter Gardiner,Abraham Lewis
Peter Gardiner,N. J.
Peter Gardiner,Peter Petitt
Peter Gardiner,Charles Anderson
Peter Gardiner,Adam Ray
Peter Gardiner,Sampson Peters
Peter Gardiner,Leonard Scott
Peter Gardiner,Frederick A. Hinton
Peter Gardiner,Joseph Casey
Peter Gardiner,Charles H. Leveck
Peter Gardiner,Thomas L. Jennings
Peter Gardiner,Henry H. Mondy
Peter Gardiner,Abner Cocker
Peter Gardiner,George C. Willis
Peter Gardiner,Alfred Niger
Peter Gardiner,William Wormley
Peter Gardiner,John W. Prout
Peter Gardiner,James Wilkins
Peter Gardiner,Scipio C. Augustus
Peter Gardiner,Charles Hatfield
Peter Gardiner,John Liverpool
Peter Gardiner,John P. Thompson
Peter Gardiner,Shipley
Peter Gardiner,Lundy
Peter Gardiner,Peirce
Peter Gardiner,Long-Island
Peter Gardiner,Lewis G. Wells
Wm. Duncan,W. Miller
Wm. Duncan,William Duncan
Wm. Duncan,Willliam Whipper
Wm. Duncan,Charles W. Gardiner
Wm. Duncan,Samuel Todd
Wm. Duncan,Morel
Wm. Duncan,Duncan
Wm. Duncan,Cowley
Wm. Duncan,Jennings
Wm. Duncan,S. S. Jocelyn
Wm. Duncan,Arthur Tappan
Wm. Duncan,Benjamin Lundy
Wm. Duncan,William L. Garrison
Wm. Duncan,Thomas Shipley
Wm. Duncan,Charles Pierce
Wm. Duncan,Jocelyn
Wm. Duncan,Tappan
Wm. Duncan,Garrison
Wm. Duncan,New-Haven
Wm. Duncan,Samuel E. Cornish
Wm. Duncan,Hosea Reiston
Wm. Duncan,Robert Roberts
Wm. Duncan,James G. Barbadoes
Wm. Duncan,Samuel Snowden
Wm. Duncan,Peter Williams
Wm. Duncan,Philip Bell
Wm. Duncan,Thomas Downing
Wm. Duncan,Peter Voglesang
Wm. Duncan,Joseph Cassey
Wm. Duncan,Robert Douglass
Wm. Duncan,James Forten
Wm. Duncan,Richard Howell
Wm. Duncan,Robert Purvis
Wm. Duncan,Thomas Green
Wm. Duncan,James P. Walker
Wm. Duncan,Samuel G. Mathews
Wm. Duncan,Isaac Whipper
Wm. Duncan,Samuel Hiner
Wm. Duncan,Biars Stanley
Wm. Duncan,John Creed
Wm. Duncan,Alexander C. Luca
Wm. Duncan,L. I. -- Jacob Deyes
Wm. Duncan,Henry Thomson
Wm. Duncan,Willis Jones
Wm. Duncan,Peter Spencer
Wm. Duncan,Jacob Morgan
Wm. Duncan,William S. Thomas
Wm. Duncan,Benjamin Latimore
Wm. Duncan,Schuyler
Wm. Duncan,Francis March
Wm. Duncan,D. C. -- William Jackson
Wm. Duncan,Arthur Waring
Wm. Duncan,Isaac Carey
Wm. Duncan,Charles Butler
Wm. Duncan,Jared Grey
Wm. Duncan,Carlisle
Wm. Duncan,John Peck
Wm. Duncan,Rowland G. Roberts
Wm. Duncan,Dennis Berry
Wm. Duncan,John B. Vashon
Wm. Duncan,Lewis Gardiner
Wm. Duncan,Abraham Lewis
Wm. Duncan,N. J.
Wm. Duncan,Peter Petitt
Wm. Duncan,Charles Anderson
Wm. Duncan,Adam Ray
Wm. Duncan,Sampson Peters
Wm. Duncan,Leonard Scott
Wm. Duncan,Frederick A. Hinton
Wm. Duncan,Joseph Casey
Wm. Duncan,Charles H. Leveck
Wm. Duncan,Thomas L. Jennings
Wm. Duncan,Henry H. Mondy
Wm. Duncan,Abner Cocker
Wm. Duncan,George C. Willis
Wm. Duncan,Alfred Niger
Wm. Duncan,William Wormley
Wm. Duncan,John W. Prout
Wm. Duncan,James Wilkins
Wm. Duncan,Scipio C. Augustus
Wm. Duncan,Charles Hatfield
Wm. Duncan,John Liverpool
Wm. Duncan,John P. Thompson
Wm. Duncan,Shipley
Wm. Duncan,Lundy
Wm. Duncan,Peirce
Wm. Duncan,Long-Island
Wm. Duncan,Lewis G. Wells
W. Miller,William Duncan
W. Miller,Willliam Whipper
W. Miller,Charles W. Gardiner
W. Miller,Samuel Todd
W. Miller,Morel
W. Miller,Duncan
W. Miller,Cowley
W. Miller,Jennings
W. Miller,S. S. Jocelyn
W. Miller,Arthur Tappan
W. Miller,Benjamin Lundy
W. Miller,William L. Garrison
W. Miller,Thomas Shipley
W. Miller,Charles Pierce
W. Miller,Jocelyn
W. Miller,Tappan
W. Miller,Garrison
W. Miller,New-Haven
W. Miller,Samuel E. Cornish
W. Miller,Hosea Reiston
W. Miller,Robert Roberts
W. Miller,James G. Barbadoes
W. Miller,Samuel Snowden
W. Miller,Peter Williams
W. Miller,Philip Bell
W. Miller,Thomas Downing
W. Miller,Peter Voglesang
W. Miller,Joseph Cassey
W. Miller,Robert Douglass
W. Miller,James Forten
W. Miller,Richard Howell
W. Miller,Robert Purvis
W. Miller,Thomas Green
W. Miller,James P. Walker
W. Miller,Samuel G. Mathews
W. Miller,Isaac Whipper
W. Miller,Samuel Hiner
W. Miller,Biars Stanley
W. Miller,John Creed
W. Miller,Alexander C. Luca
W. Miller,L. I. -- Jacob Deyes
W. Miller,Henry Thomson
W. Miller,Willis Jones
W. Miller,Peter Spencer
W. Miller,Jacob Morgan
W. Miller,William S. Thomas
W. Miller,Benjamin Latimore
W. Miller,Schuyler
W. Miller,Francis March
W. Miller,D. C. -- William Jackson
W. Miller,Arthur Waring
W. Miller,Isaac Carey
W. Miller,Charles Butler
W. Miller,Jared Grey
W. Miller,Carlisle
W. Miller,John Peck
W. Miller,Rowland G. Roberts
W. Miller,Dennis Berry
W. Miller,John B. Vashon
W. Miller,Lewis Gardiner
W. Miller,Abraham Lewis
W. Miller,N. J.
W. Miller,Peter Petitt
W. Miller,Charles Anderson
W. Miller,Adam Ray
W. Miller,Sampson Peters
W. Miller,Leonard Scott
W. Miller,Frederick A. Hinton
W. Miller,Joseph Casey
W. Miller,Charles H. Leveck
W. Miller,Thomas L. Jennings
W. Miller,Henry H. Mondy
W. Miller,Abner Cocker
W. Miller,George C. Willis
W. Miller,Alfred Niger
W. Miller,William Wormley
W. Miller,John W. Prout
W. Miller,James Wilkins
W. Miller,Scipio C. Augustus
W. Miller,Charles Hatfield
W. Miller,John Liverpool
W. Miller,John P. Thompson
W. Miller,Shipley
W. Miller,Lundy
W. Miller,Peirce
W. Miller,Long-Island
W. Miller,Lewis G. Wells
William Duncan,Willliam Whipper
William Duncan,Charles W. Gardiner
William Duncan,Samuel Todd
William Duncan,Morel
William Duncan,Duncan
William Duncan,Cowley
William Duncan,Jennings
William Duncan,S. S. Jocelyn
William Duncan,Arthur Tappan
William Duncan,Benjamin Lundy
William Duncan,William L. Garrison
William Duncan,Thomas Shipley
William Duncan,Charles Pierce
William Duncan,Jocelyn
William Duncan,Tappan
William Duncan,Garrison
William Duncan,New-Haven
William Duncan,Samuel E. Cornish
William Duncan,Hosea Reiston
William Duncan,Robert Roberts
William Duncan,James G. Barbadoes
William Duncan,Samuel Snowden
William Duncan,Peter Williams
William Duncan,Philip Bell
William Duncan,Thomas Downing
William Duncan,Peter Voglesang
William Duncan,Joseph Cassey
William Duncan,Robert Douglass
William Duncan,James Forten
William Duncan,Richard Howell
William Duncan,Robert Purvis
William Duncan,Thomas Green
William Duncan,James P. Walker
William Duncan,Samuel G. Mathews
William Duncan,Isaac Whipper
William Duncan,Samuel Hiner
William Duncan,Biars Stanley
William Duncan,John Creed
William Duncan,Alexander C. Luca
William Duncan,L. I. -- Jacob Deyes
William Duncan,Henry Thomson
William Duncan,Willis Jones
William Duncan,Peter Spencer
William Duncan,Jacob Morgan
William Duncan,William S. Thomas
William Duncan,Benjamin Latimore
William Duncan,Schuyler
William Duncan,Francis March
William Duncan,D. C. -- William Jackson
William Duncan,Arthur Waring
William Duncan,Isaac Carey
William Duncan,Charles Butler
William Duncan,Jared Grey
William Duncan,Carlisle
William Duncan,John Peck
William Duncan,Rowland G. Roberts
William Duncan,Dennis Berry
William Duncan,John B. Vashon
William Duncan,Lewis Gardiner
William Duncan,Abraham Lewis
William Duncan,N. J.
William Duncan,Peter Petitt
William Duncan,Charles Anderson
William Duncan,Adam Ray
William Duncan,Sampson Peters
William Duncan,Leonard Scott
William Duncan,Frederick A. Hinton
William Duncan,Joseph Casey
William Duncan,Charles H. Leveck
William Duncan,Thomas L. Jennings
William Duncan,Henry H. Mondy
William Duncan,Abner Cocker
William Duncan,George C. Willis
William Duncan,Alfred Niger
William Duncan,William Wormley
William Duncan,John W. Prout
William Duncan,James Wilkins
William Duncan,Scipio C. Augustus
William Duncan,Charles Hatfield
William Duncan,John Liverpool
William Duncan,John P. Thompson
William Duncan,Shipley
William Duncan,Lundy
William Duncan,Peirce
William Duncan,Long-Island
William Duncan,Lewis G. Wells
Willliam Whipper,Charles W. Gardiner
Willliam Whipper,Samuel Todd
Willliam Whipper,Morel
Willliam Whipper,Duncan
Willliam Whipper,Cowley
Willliam Whipper,Jennings
Willliam Whipper,S. S. Jocelyn
Willliam Whipper,Arthur Tappan
Willliam Whipper,Benjamin Lundy
Willliam Whipper,William L. Garrison
Willliam Whipper,Thomas Shipley
Willliam Whipper,Charles Pierce
Willliam Whipper,Jocelyn
Willliam Whipper,Tappan
Willliam Whipper,Garrison
Willliam Whipper,New-Haven
Willliam Whipper,Samuel E. Cornish
Willliam Whipper,Hosea Reiston
Willliam Whipper,Robert Roberts
Willliam Whipper,James G. Barbadoes
Willliam Whipper,Samuel Snowden
Willliam Whipper,Peter Williams
Willliam Whipper,Philip Bell
Willliam Whipper,Thomas Downing
Willliam Whipper,Peter Voglesang
Willliam Whipper,Joseph Cassey
Willliam Whipper,Robert Douglass
Willliam Whipper,James Forten
Willliam Whipper,Richard Howell
Willliam Whipper,Robert Purvis
Willliam Whipper,Thomas Green
Willliam Whipper,James P. Walker
Willliam Whipper,Samuel G. Mathews
Willliam Whipper,Isaac Whipper
Willliam Whipper,Samuel Hiner
Willliam Whipper,Biars Stanley
Willliam Whipper,John Creed
Willliam Whipper,Alexander C. Luca
Willliam Whipper,L. I. -- Jacob Deyes
Willliam Whipper,Henry Thomson
Willliam Whipper,Willis Jones
Willliam Whipper,Peter Spencer
Willliam Whipper,Jacob Morgan
Willliam Whipper,William S. Thomas
Willliam Whipper,Benjamin Latimore
Willliam Whipper,Schuyler
Willliam Whipper,Francis March
Willliam Whipper,D. C. -- William Jackson
Willliam Whipper,Arthur Waring
Willliam Whipper,Isaac Carey
Willliam Whipper,Charles Butler
Willliam Whipper,Jared Grey
Willliam Whipper,Carlisle
Willliam Whipper,John Peck
Willliam Whipper,Rowland G. Roberts
Willliam Whipper,Dennis Berry
Willliam Whipper,John B. Vashon
Willliam Whipper,Lewis Gardiner
Willliam Whipper,Abraham Lewis
Willliam Whipper,N. J.
Willliam Whipper,Peter Petitt
Willliam Whipper,Charles Anderson
Willliam Whipper,Adam Ray
Willliam Whipper,Sampson Peters
Willliam Whipper,Leonard Scott
Willliam Whipper,Frederick A. Hinton
Willliam Whipper,Joseph Casey
Willliam Whipper,Charles H. Leveck
Willliam Whipper,Thomas L. Jennings
Willliam Whipper,Henry H. Mondy
Willliam Whipper,Abner Cocker
Willliam Whipper,George C. Willis
Willliam Whipper,Alfred Niger
Willliam Whipper,William Wormley
Willliam Whipper,John W. Prout
Willliam Whipper,James Wilkins
Willliam Whipper,Scipio C. Augustus
Willliam Whipper,Charles Hatfield
Willliam Whipper,John Liverpool
