Person,Count,Year,Place,filename
W. C. Monroe,1,1853,NY,1853.NY-07.06.ROCH.txt
Holland,1,1853,NY,1853.NY-07.06.ROCH.txt
Boor,1,1853,NY,1853.NY-07.06.ROCH.txt
Booress,1,1853,NY,1853.NY-07.06.ROCH.txt
Stout,1,1853,NY,1853.NY-07.06.ROCH.txt
John Adams,1,1853,NY,1853.NY-07.06.ROCH.txt
Caffres,2,1853,NY,1853.NY-07.06.ROCH.txt
Stollz,1,1853,NY,1853.NY-07.06.ROCH.txt
Slambie,2,1853,NY,1853.NY-07.06.ROCH.txt
Islambi,1,1853,NY,1853.NY-07.06.ROCH.txt
Makanna,2,1853,NY,1853.NY-07.06.ROCH.txt
Kraals,1,1853,NY,1853.NY-07.06.ROCH.txt
Gaika,4,1853,NY,1853.NY-07.06.ROCH.txt
Dushani,1,1853,NY,1853.NY-07.06.ROCH.txt
Kongo,1,1853,NY,1853.NY-07.06.ROCH.txt
Cobden,1,1853,NY,1853.NY-07.06.ROCH.txt
R. Cobden,1,1853,NY,1853.NY-07.06.ROCH.txt
Joseph Sturge,1,1853,NY,1853.NY-07.06.ROCH.txt
Birkenhead,2,1853,NY,1853.NY-07.06.ROCH.txt
Cornet John Rolt,1,1853,NY,1853.NY-07.06.ROCH.txt
Lancaster,1,1853,NY,1853.NY-07.06.ROCH.txt
Glover,1,1853,NY,1853.NY-07.06.ROCH.txt
Lieutenants Robinson,1,1853,NY,1853.NY-07.06.ROCH.txt
Ensign Minty,1,1853,NY,1853.NY-07.06.ROCH.txt
Propontis,1,1853,NY,1853.NY-07.06.ROCH.txt
Dennett,1,1853,NY,1853.NY-07.06.ROCH.txt
Pears,1,1853,NY,1853.NY-07.06.ROCH.txt
Julius Caesar,1,1853,NY,1853.NY-07.06.ROCH.txt
Cathcart,1,1853,NY,1853.NY-07.06.ROCH.txt
John Bull,1,1853,NY,1853.NY-07.06.ROCH.txt
John,1,1853,NY,1853.NY-07.06.ROCH.txt
W. Mclain,1,1853,NY,1853.NY-07.06.ROCH.txt
Mclain,1,1853,NY,1853.NY-07.06.ROCH.txt
Anglo Saxon,1,1853,NY,1853.NY-07.06.ROCH.txt
Norman,1,1853,NY,1853.NY-07.06.ROCH.txt
Saxon,1,1853,NY,1853.NY-07.06.ROCH.txt
Heren,1,1853,NY,1853.NY-07.06.ROCH.txt
Lyon,1,1853,NY,1853.NY-07.06.ROCH.txt
Roberts,5,1853,NY,1853.NY-07.06.ROCH.txt
King Boombo,1,1853,NY,1853.NY-07.06.ROCH.txt
Boombo,2,1853,NY,1853.NY-07.06.ROCH.txt
J.W.C. Pennington,1,1853,NY,1853.NY-07.06.ROCH.txt
Douglass,1,1854,CT,1854.CT-09.27.MIDD.txt
Beman,3,1854,CT,1854.CT-09.27.MIDD.txt
E. D. Bassett,1,1854,CT,1854.CT-09.27.MIDD.txt
G. W. Francis,1,1854,CT,1854.CT-09.27.MIDD.txt
A. G. Beman,1,1854,CT,1854.CT-09.27.MIDD.txt
Frederick Douglass,2,1854,CT,1854.CT-09.27.MIDD.txt
Charles B. Ray,1,1854,CT,1854.CT-09.27.MIDD.txt
Ray,1,1854,CT,1854.CT-09.27.MIDD.txt
Wilbur Fisk,2,1854,CT,1854.CT-09.27.MIDD.txt
John Wesley,2,1854,CT,1854.CT-09.27.MIDD.txt
Junior,1,1854,CT,1854.CT-09.27.MIDD.txt
S. P. Dole,1,1854,CT,1854.CT-09.27.MIDD.txt
Walker,1,1854,CT,1854.CT-09.27.MIDD.txt
Garrison,2,1854,CT,1854.CT-09.27.MIDD.txt
Wm. L. Garrison,1,1854,CT,1854.CT-09.27.MIDD.txt
Jehiel C. Beman,1,1854,CT,1854.CT-09.27.MIDD.txt
A. G. B,1,1854,CT,1854.CT-09.27.MIDD.txt
Fisk,1,1854,CT,1854.CT-09.27.MIDD.txt
L. A. Grime,1,1854,MA,1854.MA-01.02.BOST.txt
William C. Nell,7,1854,MA,1854.MA-01.02.BOST.txt
Joel W. Lewis,4,1854,MA,1854.MA-01.02.BOST.txt
Lewis Hayden,7,1854,MA,1854.MA-01.02.BOST.txt
Robert Morris,8,1854,MA,1854.MA-01.02.BOST.txt
Nestor P. Freeman,8,1854,MA,1854.MA-01.02.BOST.txt
Leonard A. Grimes,10,1854,MA,1854.MA-01.02.BOST.txt
Henry Hatton,4,1854,MA,1854.MA-01.02.BOST.txt
T. H. Ringgold,2,1854,MA,1854.MA-01.02.BOST.txt
Perry Adams,2,1854,MA,1854.MA-01.02.BOST.txt
Henry O. Remington,4,1854,MA,1854.MA-01.02.BOST.txt
Wilham H. Woods,1,1854,MA,1854.MA-01.02.BOST.txt
H Ringgold,1,1854,MA,1854.MA-01.02.BOST.txt
Grimes,4,1854,MA,1854.MA-01.02.BOST.txt
J. B. Sanderson,9,1854,MA,1854.MA-01.02.BOST.txt
Thomas H. Ringgold,7,1854,MA,1854.MA-01.02.BOST.txt
Perry F. Adams,5,1854,MA,1854.MA-01.02.BOST.txt
P. M.,1,1854,MA,1854.MA-01.02.BOST.txt
William H. Woods,3,1854,MA,1854.MA-01.02.BOST.txt
H. Ringgold,1,1854,MA,1854.MA-01.02.BOST.txt
Jeremiah B. Sanderson,2,1854,MA,1854.MA-01.02.BOST.txt
C. L. Reason,1,1854,MA,1854.MA-01.02.BOST.txt
Morris,4,1854,MA,1854.MA-01.02.BOST.txt
Ringgold,3,1854,MA,1854.MA-01.02.BOST.txt
Hayden,4,1854,MA,1854.MA-01.02.BOST.txt
Adams,4,1854,MA,1854.MA-01.02.BOST.txt
Sanderson,2,1854,MA,1854.MA-01.02.BOST.txt
Nell,9,1854,MA,1854.MA-01.02.BOST.txt
Downing,1,1854,MA,1854.MA-01.02.BOST.txt
Marr,1,1854,MA,1854.MA-01.02.BOST.txt
Woods,2,1854,MA,1854.MA-01.02.BOST.txt
Remington,4,1854,MA,1854.MA-01.02.BOST.txt
H. B. Stowe,1,1854,MA,1854.MA-01.02.BOST.txt
Frederick Douglass,2,1854,MA,1854.MA-01.02.BOST.txt
Stowe,4,1854,MA,1854.MA-01.02.BOST.txt
Douglass,1,1854,MA,1854.MA-01.02.BOST.txt
W. C. Nell,1,1854,MA,1854.MA-01.02.BOST.txt
P. F. Adams,1,1854,MA,1854.MA-01.02.BOST.txt
Fredrick Douglass,1,1854,MA,1854.MA-01.02.BOST.txt
Jonas W. Clark,6,1854,MA,1854.MA-01.02.BOST.txt
Wm. C. Nell,2,1854,MA,1854.MA-01.02.BOST.txt
Lewis Hyden,1,1854,MA,1854.MA-01.02.BOST.txt
Harriet Beecher Stowe,2,1854,MA,1854.MA-01.02.BOST.txt
H. O. Remington,3,1854,MA,1854.MA-01.02.BOST.txt
John M. Lenox,2,1854,MA,1854.MA-01.02.BOST.txt
C. L. Remond,1,1854,MA,1854.MA-01.02.BOST.txt
C. Lenox Remond,2,1854,MA,1854.MA-01.02.BOST.txt
Leonard Grimes,1,1854,MA,1854.MA-01.02.BOST.txt
Adam,1,1854,MA,1854.MA-01.02.BOST.txt
Hatton,1,1854,MA,1854.MA-01.02.BOST.txt
Robert Johnson,1,1854,MA,1854.MA-01.02.BOST.txt
H. Hatton,1,1854,MA,1854.MA-01.02.BOST.txt
John T. Hilton,1,1854,MA,1854.MA-01.02.BOST.txt
Francis Clough,1,1854,MA,1854.MA-01.02.BOST.txt
William H. Brown,1,1854,MA,1854.MA-01.02.BOST.txt
Wm. H. Woods,1,1854,MA,1854.MA-01.02.BOST.txt
George Gilmore,1,1854,MA,1854.MA-01.02.BOST.txt
Wesley Berry,1,1854,MA,1854.MA-01.02.BOST.txt
J. W. Fountain,1,1854,MA,1854.MA-01.02.BOST.txt
Prest,1,1854,MA,1854.MA-01.02.BOST.txt
Jeremiah Sanderson,1,1854,MA,1854.MA-01.02.BOST.txt
J. W. Loguen,7,1854,NY,1854.NY-01.02.ALBA.txt
William H. Topp,1,1854,NY,1854.NY-01.02.ALBA.txt
Messrs. Topp,1,1854,NY,1854.NY-01.02.ALBA.txt
Rich,5,1854,NY,1854.NY-01.02.ALBA.txt
Duffins,6,1854,NY,1854.NY-01.02.ALBA.txt
Wm. H. Topp,5,1854,NY,1854.NY-01.02.ALBA.txt
Syracuse,1,1854,NY,1854.NY-01.02.ALBA.txt
J. C. Morrel,2,1854,NY,1854.NY-01.02.ALBA.txt
Wm. Rice,1,1854,NY,1854.NY-01.02.ALBA.txt
Troy,1,1854,NY,1854.NY-01.02.ALBA.txt
D. K. Mcdonough,2,1854,NY,1854.NY-01.02.ALBA.txt
J. W. B. Smith,4,1854,NY,1854.NY-01.02.ALBA.txt
Messr,1,1854,NY,1854.NY-01.02.ALBA.txt
Rick,1,1854,NY,1854.NY-01.02.ALBA.txt
Smith,5,1854,NY,1854.NY-01.02.ALBA.txt
J.W. Loguen,1,1854,NY,1854.NY-01.02.ALBA.txt
J. W. Duffins '' Cor,1,1854,NY,1854.NY-01.02.ALBA.txt
Mcdonough,8,1854,NY,1854.NY-01.02.ALBA.txt
Morrel,11,1854,NY,1854.NY-01.02.ALBA.txt
H. Topp,1,1854,NY,1854.NY-01.02.ALBA.txt
W. Rich,1,1854,NY,1854.NY-01.02.ALBA.txt
J. W. Duffins,2,1854,NY,1854.NY-01.02.ALBA.txt
J. B. Smith,2,1854,NY,1854.NY-01.02.ALBA.txt
Duffin,1,1854,NY,1854.NY-01.02.ALBA.txt
Wm. J. Wilson,2,1854,NY,1854.NY-01.02.ALBA.txt
J. W Loguen,1,1854,NY,1854.NY-01.02.ALBA.txt
George Weir,2,1854,NY,1854.NY-01.02.ALBA.txt
Uriah Boston,1,1854,NY,1854.NY-01.02.ALBA.txt
Lougen,1,1854,NY,1854.NY-01.02.ALBA.txt
Loguen,4,1854,NY,1854.NY-01.02.ALBA.txt
H. M. Wilson,1,1854,NY,1854.NY-01.02.ALBA.txt
William J. Wilson,1,1854,NY,1854.NY-01.02.ALBA.txt
Charles B. Ray,2,1854,NY,1854.NY-01.02.ALBA.txt
Messrs. J. C. Morrel,1,1854,NY,1854.NY-01.02.ALBA.txt
J. W. C. Pennington,1,1854,NY,1854.NY-01.02.ALBA.txt
Wilson,7,1854,NY,1854.NY-01.02.ALBA.txt
John B. Vashon,1,1854,NY,1854.NY-01.02.ALBA.txt
Frederick Douglass,3,1854,NY,1854.NY-01.02.ALBA.txt
William Rich,1,1854,NY,1854.NY-01.02.ALBA.txt
Topp,2,1854,NY,1854.NY-01.02.ALBA.txt
Lewis H. Nelson,2,1854,NY,1854.NY-01.02.ALBA.txt
P. A. Bell,2,1854,NY,1854.NY-01.02.ALBA.txt
E. V. Clark,2,1854,NY,1854.NY-01.02.ALBA.txt
J. E. Brown,3,1854,NY,1854.NY-01.02.ALBA.txt
A. B. Platt,1,1854,NY,1854.NY-01.02.ALBA.txt
W. H. Storum,1,1854,NY,1854.NY-01.02.ALBA.txt
James Hall,1,1854,NY,1854.NY-01.02.ALBA.txt
Stephen Meyers,3,1854,NY,1854.NY-01.02.ALBA.txt
W. J. Wilson,1,1854,NY,1854.NY-01.02.ALBA.txt
J. N. Still,3,1854,NY,1854.NY-01.02.ALBA.txt
Wm. Tyson,1,1854,NY,1854.NY-01.02.ALBA.txt
Amos A. Freeman,1,1854,NY,1854.NY-01.02.ALBA.txt
A. B. Slater,2,1854,NY,1854.NY-01.02.ALBA.txt
W. W. Mathews,1,1854,NY,1854.NY-01.02.ALBA.txt
J. H. Storum,1,1854,NY,1854.NY-01.02.ALBA.txt
Charles Pain,1,1854,NY,1854.NY-01.02.ALBA.txt
George Morse,1,1854,NY,1854.NY-01.02.ALBA.txt
Meyers,2,1854,NY,1854.NY-01.02.ALBA.txt
Morse,1,1854,NY,1854.NY-01.02.ALBA.txt
Philip A. Bell,2,1854,NY,1854.NY-01.02.ALBA.txt
Edward V. Clark,2,1854,NY,1854.NY-01.02.ALBA.txt
Wm. W. Mathews,1,1854,NY,1854.NY-01.02.ALBA.txt
Charles Paine Lansinburgh,1,1854,NY,1854.NY-01.02.ALBA.txt
James Hall Chemung,1,1854,NY,1854.NY-01.02.ALBA.txt
William H. Storum Canandaigua,1,1854,NY,1854.NY-01.02.ALBA.txt
Nelson,1,1854,NY,1854.NY-01.02.ALBA.txt
J. C. Holly,1,1854,NY,1854.NY-01.02.ALBA.txt
Wm. Rich,1,1854,NY,1854.NY-01.02.ALBA.txt
James C. Morrel,1,1854,NY,1854.NY-01.02.ALBA.txt
James William Charles Pennington,1,1854,NY,1854.NY-01.02.ALBA.txt
Bell,4,1854,NY,1854.NY-01.02.ALBA.txt
J. B. Sanderson,9,1855,CA,1855.CA-11.20.SACR.txt
Jacob Francis,2,1855,CA,1855.CA-11.20.SACR.txt
Albert Vaniel,12,1855,CA,1855.CA-11.20.SACR.txt
J. H. Townsend,11,1855,CA,1855.CA-11.20.SACR.txt
E. P. Duplex,5,1855,CA,1855.CA-11.20.SACR.txt
M. W. Gibbs,5,1855,CA,1855.CA-11.20.SACR.txt
Alfred White,2,1855,CA,1855.CA-11.20.SACR.txt
Edward R. Phelps,1,1855,CA,1855.CA-11.20.SACR.txt
William H. Thomas,1,1855,CA,1855.CA-11.20.SACR.txt
Joseph Smallwood,3,1855,CA,1855.CA-11.20.SACR.txt
John Butler,3,1855,CA,1855.CA-11.20.SACR.txt
William Quinn,2,1855,CA,1855.CA-11.20.SACR.txt
Peter Blackstone,2,1855,CA,1855.CA-11.20.SACR.txt
Charles H. Mcdougal,1,1855,CA,1855.CA-11.20.SACR.txt
John Galley,2,1855,CA,1855.CA-11.20.SACR.txt
William J. Harin,1,1855,CA,1855.CA-11.20.SACR.txt
Isaac Morton,1,1855,CA,1855.CA-11.20.SACR.txt
George W. Booth,3,1855,CA,1855.CA-11.20.SACR.txt
John G. Wilson,2,1855,CA,1855.CA-11.20.SACR.txt
Thomas Detter,2,1855,CA,1855.CA-11.20.SACR.txt
David Brown,1,1855,CA,1855.CA-11.20.SACR.txt
James Nicholas,1,1855,CA,1855.CA-11.20.SACR.txt
Clayton Miller,1,1855,CA,1855.CA-11.20.SACR.txt
James R. Starkey,2,1855,CA,1855.CA-11.20.SACR.txt
David Lewis,2,1855,CA,1855.CA-11.20.SACR.txt
Edward P. Duplex,1,1855,CA,1855.CA-11.20.SACR.txt
Isaac Triplet,1,1855,CA,1855.CA-11.20.SACR.txt
Daniel Mahoney,2,1855,CA,1855.CA-11.20.SACR.txt
Dennis Carter,6,1855,CA,1855.CA-11.20.SACR.txt
George Duvall,2,1855,CA,1855.CA-11.20.SACR.txt
Jeremiah King,5,1855,CA,1855.CA-11.20.SACR.txt
H. M. Collins,12,1855,CA,1855.CA-11.20.SACR.txt
W. H. Newby,6,1855,CA,1855.CA-11.20.SACR.txt
J. P. Dyer,1,1855,CA,1855.CA-11.20.SACR.txt
D. W. Ruggles,3,1855,CA,1855.CA-11.20.SACR.txt
F. G. Barbadoes,2,1855,CA,1855.CA-11.20.SACR.txt
Henry F. Thompson,1,1855,CA,1855.CA-11.20.SACR.txt
J. D. Gilliard,3,1855,CA,1855.CA-11.20.SACR.txt
T. M. D. Ward,7,1855,CA,1855.CA-11.20.SACR.txt
D. P. Stokes,5,1855,CA,1855.CA-11.20.SACR.txt
Henry Cornish,1,1855,CA,1855.CA-11.20.SACR.txt
Edward J. Johnson,1,1855,CA,1855.CA-11.20.SACR.txt
J. J. Moore,6,1855,CA,1855.CA-11.20.SACR.txt
William H. Yates,3,1855,CA,1855.CA-11.20.SACR.txt
Peter Anderson,2,1855,CA,1855.CA-11.20.SACR.txt
William H. Harper,1,1855,CA,1855.CA-11.20.SACR.txt
Fielding Smithea,4,1855,CA,1855.CA-11.20.SACR.txt
W. D. Moses,5,1855,CA,1855.CA-11.20.SACR.txt
Alfred J. White,4,1855,CA,1855.CA-11.20.SACR.txt
John H. Morris,4,1855,CA,1855.CA-11.20.SACR.txt
Sanderson,2,1855,CA,1855.CA-11.20.SACR.txt
J. G. Wilson,4,1855,CA,1855.CA-11.20.SACR.txt
Jefferson,1,1855,CA,1855.CA-11.20.SACR.txt
Townsend,14,1855,CA,1855.CA-11.20.SACR.txt
D. Mahoney,2,1855,CA,1855.CA-11.20.SACR.txt
Newby,14,1855,CA,1855.CA-11.20.SACR.txt
Moore,2,1855,CA,1855.CA-11.20.SACR.txt
Yates,10,1855,CA,1855.CA-11.20.SACR.txt
Wilson,3,1855,CA,1855.CA-11.20.SACR.txt
Ward,3,1855,CA,1855.CA-11.20.SACR.txt
Stokes,8,1855,CA,1855.CA-11.20.SACR.txt
Alexander,1,1855,CA,1855.CA-11.20.SACR.txt
Sutter,1,1855,CA,1855.CA-11.20.SACR.txt
Frederic G. Barbadoes,1,1855,CA,1855.CA-11.20.SACR.txt
John J. Moore,1,1855,CA,1855.CA-11.20.SACR.txt
William H. Newby,1,1855,CA,1855.CA-11.20.SACR.txt
Edward Phelps,1,1855,CA,1855.CA-11.20.SACR.txt
Isaac Triplett,3,1855,CA,1855.CA-11.20.SACR.txt
William Queen,2,1855,CA,1855.CA-11.20.SACR.txt
B. P. Stokes,1,1855,CA,1855.CA-11.20.SACR.txt
Ed,1,1855,CA,1855.CA-11.20.SACR.txt
Gilliard,6,1855,CA,1855.CA-11.20.SACR.txt
Morris,2,1855,CA,1855.CA-11.20.SACR.txt
E. A. Phelps,1,1855,CA,1855.CA-11.20.SACR.txt
Lewis,1,1855,CA,1855.CA-11.20.SACR.txt
Smithea,2,1855,CA,1855.CA-11.20.SACR.txt
Gibbs,4,1855,CA,1855.CA-11.20.SACR.txt
Darius P. Stokes,1,1855,CA,1855.CA-11.20.SACR.txt
Ruggles,1,1855,CA,1855.CA-11.20.SACR.txt
Anderson,3,1855,CA,1855.CA-11.20.SACR.txt
Chas,1,1855,CA,1855.CA-11.20.SACR.txt
H. Mcdougall,1,1855,CA,1855.CA-11.20.SACR.txt
J. H. Morris,3,1855,CA,1855.CA-11.20.SACR.txt
J. Q. Starkey,1,1855,CA,1855.CA-11.20.SACR.txt
A. W. Gibbs,1,1855,CA,1855.CA-11.20.SACR.txt
W. Booth,2,1855,CA,1855.CA-11.20.SACR.txt
A. J. White,1,1855,CA,1855.CA-11.20.SACR.txt
A. Duvall,1,1855,CA,1855.CA-11.20.SACR.txt
A. Vaniel,1,1855,CA,1855.CA-11.20.SACR.txt
D. Carter,1,1855,CA,1855.CA-11.20.SACR.txt
Shadrack Howard,1,1855,CA,1855.CA-11.20.SACR.txt
Amador,1,1855,CA,1855.CA-11.20.SACR.txt
Ben Min Young,1,1855,CA,1855.CA-11.20.SACR.txt
Edward Hatton,1,1855,CA,1855.CA-11.20.SACR.txt
William Johnson,1,1855,CA,1855.CA-11.20.SACR.txt
J. J. Underwood,1,1855,CA,1855.CA-11.20.SACR.txt
George W. Miller,1,1855,CA,1855.CA-11.20.SACR.txt
Thomas Rix,1,1855,CA,1855.CA-11.20.SACR.txt
Brooks,1,1855,CA,1855.CA-11.20.SACR.txt
Joseph Pindall,1,1855,CA,1855.CA-11.20.SACR.txt
Newport F. Henry,1,1855,CA,1855.CA-11.20.SACR.txt
A. W. Hernandez,1,1855,CA,1855.CA-11.20.SACR.txt
Samuel Kunee,1,1855,CA,1855.CA-11.20.SACR.txt
Isaac Johnson,1,1855,CA,1855.CA-11.20.SACR.txt
Solano,1,1855,CA,1855.CA-11.20.SACR.txt
Simms,1,1855,CA,1855.CA-11.20.SACR.txt
E. K. Knight,1,1855,CA,1855.CA-11.20.SACR.txt
Knight,1,1855,CA,1855.CA-11.20.SACR.txt
William J. Hardin,1,1855,CA,1855.CA-11.20.SACR.txt
J. Moore,1,1855,CA,1855.CA-11.20.SACR.txt
Carter,2,1855,CA,1855.CA-11.20.SACR.txt
Mcdougall,3,1855,CA,1855.CA-11.20.SACR.txt
Collins,1,1855,CA,1855.CA-11.20.SACR.txt
Cornish,1,1855,CA,1855.CA-11.20.SACR.txt
El Dorado,1,1855,CA,1855.CA-11.20.SACR.txt
Phelps,1,1855,CA,1855.CA-11.20.SACR.txt
E. R. Phelps,3,1855,CA,1855.CA-11.20.SACR.txt
C. H. Mcdougall,2,1855,CA,1855.CA-11.20.SACR.txt
Frederick -Rsb- Douglass,1,1855,CA,1855.CA-11.20.SACR.txt
W. Newby,1,1855,CA,1855.CA-11.20.SACR.txt
Vaniel,1,1855,CA,1855.CA-11.20.SACR.txt
Smallwood,1,1855,CA,1855.CA-11.20.SACR.txt
D. Stokes,1,1855,CA,1855.CA-11.20.SACR.txt
J. Francis,1,1855,CA,1855.CA-11.20.SACR.txt
White,1,1855,CA,1855.CA-11.20.SACR.txt
Bacon,1,1855,CA,1855.CA-11.20.SACR.txt
George A. Duvall,1,1855,CA,1855.CA-11.20.SACR.txt
J.P. Anthony,1,1855,CT,1855.CT-04-18.HART.txt
Amos G. Beman,1,1855,CT,1855.CT-04-18.HART.txt
John P. Anthony,1,1855,CT,1855.CT-04-18.HART.txt
Ebenezer D. Bassett,1,1855,CT,1855.CT-04-18.HART.txt
C. Beman,1,1855,CT,1855.CT-04-18.HART.txt
Hunt,10,1855,NY,1855.NY-01.20.ALBA.txt
J.W.C. Pennington,1,1855,NY,1855.NY-01.20.ALBA.txt
Henry Hicks,2,1855,NY,1855.NY-01.20.ALBA.txt
William Mathews,2,1855,NY,1855.NY-01.20.ALBA.txt
Washington Hunt,2,1855,NY,1855.NY-01.20.ALBA.txt
Jeremiah Powers,2,1855,NY,1855.NY-01.20.ALBA.txt
Horatio Seymour,2,1855,NY,1855.NY-01.20.ALBA.txt
Frederick Douglass,4,1855,NY,1855.NY-01.20.ALBA.txt
Lewis H. Putnam,2,1855,NY,1855.NY-01.20.ALBA.txt
Putnam,4,1855,NY,1855.NY-01.20.ALBA.txt
Samuel E. Cornish,2,1855,NY,1855.NY-01.20.ALBA.txt
George T. Downing,2,1855,NY,1855.NY-01.20.ALBA.txt
George Walker,1,1855,NY,1855.NY-01.20.ALBA.txt
J. W. C. Pennington,1,1855,NY,1855.NY-01.20.ALBA.txt
George,1,1855,NY,1855.NY-01.20.ALBA.txt
P. A. Bell,1,1855,NY,1855.NY-09.04.TROY.txt
Thomas L. Jennings,1,1855,NY,1855.NY-09.04.TROY.txt
Edward V. Clark,1,1855,NY,1855.NY-09.04.TROY.txt
Charles B. Ray,1,1855,NY,1855.NY-09.04.TROY.txt
Jas,1,1855,NY,1855.NY-09.04.TROY.txt
Mccune Smith,2,1855,NY,1855.NY-09.04.TROY.txt
John J. Zuille,1,1855,NY,1855.NY-09.04.TROY.txt
J. J. Simons,1,1855,NY,1855.NY-09.04.TROY.txt
Jacob Gibbs,1,1855,NY,1855.NY-09.04.TROY.txt
Joseph Smith,1,1855,NY,1855.NY-09.04.TROY.txt
Mcdonald,1,1855,NY,1855.NY-09.04.TROY.txt
J. W. Pennington,1,1855,NY,1855.NY-09.04.TROY.txt
Peter Ray,1,1855,NY,1855.NY-09.04.TROY.txt
Williamsburgh,1,1855,NY,1855.NY-09.04.TROY.txt
Lewis Nelson,1,1855,NY,1855.NY-09.04.TROY.txt
Wm. J. Wilson,2,1855,NY,1855.NY-09.04.TROY.txt
J. N. Still,1,1855,NY,1855.NY-09.04.TROY.txt
Catskill,1,1855,NY,1855.NY-09.04.TROY.txt
Jacob Schemerhorn,1,1855,NY,1855.NY-09.04.TROY.txt
Joseph Dell,1,1855,NY,1855.NY-09.04.TROY.txt
Hudson,1,1855,NY,1855.NY-09.04.TROY.txt
Chauncy Van Hussen,1,1855,NY,1855.NY-09.04.TROY.txt
Peter Van De Zee New Baltimore,1,1855,NY,1855.NY-09.04.TROY.txt
Lewis Jackson,1,1855,NY,1855.NY-09.04.TROY.txt
John Jones,1,1855,NY,1855.NY-09.04.TROY.txt
Sandy Lake,1,1855,NY,1855.NY-09.04.TROY.txt
Francis Thompson,2,1855,NY,1855.NY-09.04.TROY.txt
Peter Hornbeck,1,1855,NY,1855.NY-09.04.TROY.txt
George Brown,1,1855,NY,1855.NY-09.04.TROY.txt
James Collins,1,1855,NY,1855.NY-09.04.TROY.txt
James Lewis,1,1855,NY,1855.NY-09.04.TROY.txt
J. W. Loguen,3,1855,NY,1855.NY-09.04.TROY.txt
James W. Randolph,1,1855,NY,1855.NY-09.04.TROY.txt
Wm. Gardiner,1,1855,NY,1855.NY-09.04.TROY.txt
Richard Wright,2,1855,NY,1855.NY-09.04.TROY.txt
Stephen Myers,3,1855,NY,1855.NY-09.04.TROY.txt
Joseph Newit,1,1855,NY,1855.NY-09.04.TROY.txt
Benj,1,1855,NY,1855.NY-09.04.TROY.txt
Bourman,1,1855,NY,1855.NY-09.04.TROY.txt
Troy,2,1855,NY,1855.NY-09.04.TROY.txt
Wm. Rich,1,1855,NY,1855.NY-09.04.TROY.txt
Jonathan C. Gibbs,1,1855,NY,1855.NY-09.04.TROY.txt
James H. Davis,1,1855,NY,1855.NY-09.04.TROY.txt
Uriah Boston,1,1855,NY,1855.NY-09.04.TROY.txt
Frederick Douglass,10,1855,NY,1855.NY-09.04.TROY.txt
Wm. J. Watkins,2,1855,NY,1855.NY-09.04.TROY.txt
Hodges,2,1855,NY,1855.NY-09.04.TROY.txt
J. J. Simonds,1,1855,NY,1855.NY-09.04.TROY.txt
Mathews,2,1855,NY,1855.NY-09.04.TROY.txt
Gibbs,1,1855,NY,1855.NY-09.04.TROY.txt
Bell,4,1855,NY,1855.NY-09.04.TROY.txt
Douglass,5,1855,NY,1855.NY-09.04.TROY.txt
J.J. Simonds,1,1855,NY,1855.NY-09.04.TROY.txt
Kelly,1,1855,NY,1855.NY-09.04.TROY.txt
Barbary Anna Stewart,1,1855,NY,1855.NY-09.04.TROY.txt
J. C. Gibbs,2,1855,NY,1855.NY-09.04.TROY.txt
Ray,2,1855,NY,1855.NY-09.04.TROY.txt
Joseph Bell,1,1855,NY,1855.NY-09.04.TROY.txt
R.A. Griffin,1,1855,NY,1855.NY-09.04.TROY.txt
Bowen,1,1855,NY,1855.NY-09.04.TROY.txt
Wayne,1,1855,NY,1855.NY-09.04.TROY.txt
Tompkins,1,1855,NY,1855.NY-09.04.TROY.txt
Madison,1,1855,NY,1855.NY-09.04.TROY.txt
Sullivan,1,1855,NY,1855.NY-09.04.TROY.txt
Montgomery,1,1855,NY,1855.NY-09.04.TROY.txt
G. F. Iverson,1,1855,NY,1855.NY-09.04.TROY.txt
Lewis,1,1855,NY,1855.NY-09.04.TROY.txt
Hamilton,1,1855,NY,1855.NY-09.04.TROY.txt
Warren,1,1855,NY,1855.NY-09.04.TROY.txt
Clinton,1,1855,NY,1855.NY-09.04.TROY.txt
St. Lawrence,1,1855,NY,1855.NY-09.04.TROY.txt
Greene,1,1855,NY,1855.NY-09.04.TROY.txt
Putnam,1,1855,NY,1855.NY-09.04.TROY.txt
C. B. Ray,1,1855,NY,1855.NY-09.04.TROY.txt
J. W. Duffin,2,1855,NY,1855.NY-09.04.TROY.txt
E. H. Mathews,2,1855,NY,1855.NY-09.04.TROY.txt
P. W. Ray,1,1855,NY,1855.NY-09.04.TROY.txt
S. Myers,1,1855,NY,1855.NY-09.04.TROY.txt
R. D. Kerndey,1,1855,NY,1855.NY-09.04.TROY.txt
Horace Greeley,2,1855,NY,1855.NY-09.04.TROY.txt
Daniel Webster,1,1855,NY,1855.NY-09.04.TROY.txt
Junius Of Lord Granville,1,1855,NY,1855.NY-09.04.TROY.txt
Cowper,1,1855,NY,1855.NY-09.04.TROY.txt
W.,1,1855,NY,1855.NY-09.04.TROY.txt
John,1,1855,NY,1855.NY-09.04.TROY.txt
Uncle Robert,3,1855,NY,1855.NY-09.04.TROY.txt
Rich,2,1855,NY,1855.NY-09.04.TROY.txt
Wm. J. Hodges,1,1855,NY,1855.NY-09.04.TROY.txt
