source,target
John S. Rock,Sherman
George L. Ruffin,Henry Highland Garnet
George L. Ruffin,John M. Langston
George L. Ruffin,Howard Day
George L. Ruffin,George R. Taylor
George L. Ruffin,Garnet
George L. Ruffin,Frederick Douglass
George L. Ruffin,Peter H. Clark
George L. Ruffin,William W. Brown
George L. Ruffin,Stephen Myers
George L. Ruffin,Elisha Weaver
George L. Ruffin,Samuel J. Murray
George L. Ruffin,William W. Ruby
George L. Ruffin,James F. Murray
George L. Ruffin,John B. Smith
George L. Ruffin,Wm. W. Brown
George L. Ruffin,Samuel Harrison
George L. Ruffin,T. Downing
George L. Ruffin,F.L. Cordozo
George L. Ruffin,Peter H. Nott
George L. Ruffin,C. Freeman
George L. Ruffin,Wm. F. Johnson
George L. Ruffin,Abram J. Morrison
George L. Ruffin,R.J.
George L. Ruffin,Hamilton
George L. Ruffin,Singleton Jones
George L. Ruffin,J.W.C. Pennington
George L. Ruffin,P.B. Randolph
George L. Ruffin,Henry H. Garnet
George L. Ruffin,J. Sella Martin
George L. Ruffin,R.H. Cain
George L. Ruffin,Lewis H. Putnam
George L. Ruffin,Peter H. Williams
George L. Ruffin,Peter W. Ray
George L. Ruffin,William H. Johnson
George L. Ruffin,George W. Johnson
George L. Ruffin,James C. Matthews
George L. Ruffin,Robert Jackson
George L. Ruffin,John Cutler
George L. Ruffin,H.W. Johnson
George L. Ruffin,Cunandaigua
George L. Ruffin,Andrew B. Slater
George L. Ruffin,W.W. Denike
George L. Ruffin,William Grey
George L. Ruffin,F.P. Lapierre
George L. Ruffin,F.C. Lippins
George L. Ruffin,Peter Freeman
George L. Ruffin,James H. Washington
George L. Ruffin,Francis J. Peck
George L. Ruffin,George Weir
George L. Ruffin,George Dover
George L. Ruffin,Samuel Murray
George L. Ruffin,Peyton Harris
George L. Ruffin,Fred ' K Douglass
George L. Ruffin,James Taylor
George L. Ruffin,Thomas James
George L. Ruffin,William H. Bruce
George L. Ruffin,J.W. Loguen
George L. Ruffin,W.H. Brown
George L. Ruffin,T.A. Keen
George L. Ruffin,Isaac Deyo
George L. Ruffin,A. Bolden
George L. Ruffin,Thomas Johnson
George L. Ruffin,James Schemeohorn
George L. Ruffin,W.H. Decker
George L. Ruffin,Walter K. Mower
George L. Ruffin,Samuel J. Hollinsworth
George L. Ruffin,Thomas H. Thomas
George L. Ruffin,Jacob Thomas
George L. Ruffin,C.W. Robinson
George L. Ruffin,A.J. Barrier
George L. Ruffin,Enoch Moore
George L. Ruffin,Edwin H. Freeman
George L. Ruffin,Thomas G. Gould
George L. Ruffin,Thomas H. Cooper
George L. Ruffin,D.P. Seaton
George L. Ruffin,E.D. Basset
George L. Ruffin,J.C. Gibbs
George L. Ruffin,John B. Reeve
George L. Ruffin,Thomas J. Bowers
George L. Ruffin,Alfred M. Green
George L. Ruffin,H.J. Brown
George L. Ruffin,George W. Goines
George L. Ruffin,John W. Page
George L. Ruffin,P.N. Judah
George L. Ruffin,A. Bryan
George L. Ruffin,D.D. Turner
George L. Ruffin,John W. Simpson
George L. Ruffin,D. Miller
George L. Ruffin,Joseph C. Bustill
George L. Ruffin,Charles B. Colly
George L. Ruffin,Octavius V. Catto
George L. Ruffin,James Needham
George L. Ruffin,Jacob C. White
George L. Ruffin,R. Taylor
George L. Ruffin,James H. Wilson
George L. Ruffin,Samuel Morris
George L. Ruffin,William Nesbit
George L. Ruffin,Daniel Williams
George L. Ruffin,Joseph A. Nelson
George L. Ruffin,John Peck
George L. Ruffin,B.W. Arnett
George L. Ruffin,P. Houston Murray
George L. Ruffin,J.J. Wright
George L. Ruffin,Wlliam Douglass
George L. Ruffin,Corris
George L. Ruffin,James Davenger
George L. Ruffin,George Butler
George L. Ruffin,R.D. Beckley
George L. Ruffin,Sampson
George L. Ruffin,P. Morrison
George L. Ruffin,E.G. Corprew
George L. Ruffin,William Keeling
George L. Ruffin,A.H. Galloway
George L. Ruffin,Newbern
George L. Ruffin,Samuel J. Williams
George L. Ruffin,M. Scottron
George L. Ruffin,James H. Ingraham
George L. Ruffin,Samuel Scott
George L. Ruffin,N. Orleans
George L. Ruffin,John P. Sampson
George L. Ruffin,Wm. P. Newman
George L. Ruffin,John Malvin
George L. Ruffin,J.A. Davis
George L. Ruffin,Henry Lee
George L. Ruffin,J.M.C. Simpson
George L. Ruffin,G.W. Bryant
George L. Ruffin,B.K. Sampson
George L. Ruffin,H.P. Harris
George L. Ruffin,Adrian
George L. Ruffin,Henry F. Butler
George L. Ruffin,John D. Richards
George L. Ruffin,George H. Parker
George L. Ruffin,Peter Lowrey
George L. Ruffin,Abraham Smith
George L. Ruffin,Morris Henderson
George L. Ruffin,Horatio N. Rankin
George L. Ruffin,Preston G. Wells
George L. Ruffin,William Wilson
George L. Ruffin,Green
George L. Ruffin,H.H. Garnet
George L. Ruffin,William Douglass
George L. Ruffin,E.D. Bassett
George L. Ruffin,Randolph
George L. Ruffin,H. Johnson
George L. Ruffin,E. Weaver
George L. Ruffin,Robert Hamilton
George L. Ruffin,Downing
George L. Ruffin,Bassett
George L. Ruffin,P.W. Ray
George L. Ruffin,George T. Downing
George L. Ruffin,James M. Scottron
George L. Ruffin,P.G. Wells
George L. Ruffin,Douglass
George L. Ruffin,W.W. Ruby
George L. Ruffin,James Jefferson
George L. Ruffin,Abraham J. Morrison
George L. Ruffin,William Rich
George L. Ruffin,S.G. Gould
George L. Ruffin,Abram H. Galloway
George L. Ruffin,Charles P. Head
George L. Ruffin,Ebenezer D. Bassett
George L. Ruffin,Edwin C. Freeman
George L. Ruffin,Johnson
George L. Ruffin,J. Mercer Langston
George L. Ruffin,William P. Newman
George L. Ruffin,James
George L. Ruffin,Bruce
George L. Ruffin,Davenger
George L. Ruffin,Basset
George L. Ruffin,Lee
George L. Ruffin,Clark
George L. Ruffin,Brown
George L. Ruffin,J.M. Langston
George L. Ruffin,Wm. H. Johnson
