Person,Count,Year,Place,filename
A. Steward_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Theodore S. Wright_PERSON,4,1840,NY,1840.NY-08.18.ALBA.2.txt
J. T. Raymond_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Frederick Olney_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Charles Morton_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Austin Steward_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
R. P. G. Wright_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
P. Johnson_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
H. H. Garnet_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
Troy_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
Wm. Topp_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
S. Wright_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
F. Olney_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
P. H. Reason_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
C. B. Ray_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
E. P. Rogers_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Archer_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
C. Morton_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
J. Wencell_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
George Baltimore_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
A. H. Francis_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
E. P. Rodgers_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Wm. P. Johnson_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Ed_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Charles B. Ray_PERSON,4,1840,NY,1840.NY-08.18.ALBA.2.txt
Charles L. Reason_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
Eli N. Hall_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
James W. Duffin_PERSON,4,1840,NY,1840.NY-08.18.ALBA.2.txt
Charles S. Morton_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Elimus P. Rodgers_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
John Wendell_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Armstrong Archer_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Patrick H. Reason_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
Abner H. Francis_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
Henry H. Garnet_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Alexander Crummell_PERSON,5,1840,NY,1840.NY-08.18.ALBA.2.txt
J.W. Duffin_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
J.N. Marrs_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Michael Dougee_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Uriah Boston_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Thomas James_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
John Chester_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Henry R. Crummell_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
P.H. Reason_PERSON,5,1840,NY,1840.NY-08.18.ALBA.2.txt
C.B. Ray_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
H.H. Garnet_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
E.P. Rogers_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
J. Sharp_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
T.S. Wright_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
C.L. Reason_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
E.P. Rodgers_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
U. Boston_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Ray_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Austin Stewart_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Wm. H. Topp_PERSON,3,1840,NY,1840.NY-08.18.ALBA.2.txt
A.H. Francis_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
A. Dunbar_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Marah_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Alex Crummell_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
J.N. Mars_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
J.W. Loguen_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
William H. Topp_PERSON,2,1840,NY,1840.NY-08.18.ALBA.2.txt
Ambrose Dunbar_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
James Sharp_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
C.S. Morton_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
M. Dougee_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
John P. Anthony_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
S. Myers_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
G.H. Baltimore_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Daniel Jones_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
R.P.G. Wright_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Sexton_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
John T. Raymond_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Perry_PERSON,1,1840,NY,1840.NY-08.18.ALBA.2.txt
Wesley_PERSON,1,1841,ME,1841.ME-10.06.PORT.01.txt
Whitefield_PERSON,1,1841,ME,1841.ME-10.06.PORT.01.txt
A.N. Freeman_PERSON,1,1841,ME,1841.ME-10.06.PORT.01.txt
J.W. Lewis_PERSON,1,1841,ME,1841.ME-10.06.PORT.01.txt
A.W. Niles_PERSON,1,1841,ME,1841.ME-10.06.PORT.01.txt
A. N. Freeman_PERSON,9,1841,ME,1841.ME-10.06.PORT.02.txt
J. W. Lewis_PERSON,11,1841,ME,1841.ME-10.06.PORT.02.txt
N. Hampshire_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Wesley_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Whitfield_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
A. W. Niles_PERSON,21,1841,ME,1841.ME-10.06.PORT.02.txt
Abram W. Niles_PERSON,3,1841,ME,1841.ME-10.06.PORT.02.txt
Geger_PERSON,5,1841,ME,1841.ME-10.06.PORT.02.txt
H. A. Chandler_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
A. Talbot_PERSON,3,1841,ME,1841.ME-10.06.PORT.02.txt
J. Winthrop_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Amos N. Freeman_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
John W. Lewis_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Stephen Myers_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Henry A. Chandler_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Jeremiah Rogers_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Charles Pier_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Freeman_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Wentworth_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Abram W Niles_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Stephen Myres_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
L. Wentworth_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Myres_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Siggs_PERSON,7,1841,ME,1841.ME-10.06.PORT.02.txt
Myers_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Birney_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Niles_PERSON,6,1841,ME,1841.ME-10.06.PORT.02.txt
E. Ruby_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
G. Geger_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
S. Myres_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Waters_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Scott_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
S. Myers_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Dickson_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Christ_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
H. Chandler_PERSON,3,1841,ME,1841.ME-10.06.PORT.02.txt
W. Scott_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Siggs_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Jones_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Chandler_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Talbot_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Hill_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Griffin_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Gardiner_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
A. Jackson_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Taylor_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
E. Spencer_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
C. Pierre_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Meyers_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Thomas Cole_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Amos_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
N. Freeman_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Henry Chandlier_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
E. Waters_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Henry Huston_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
M. S. Jackson_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
P. Orca_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Robert Garrison_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Eben Ruby_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
Samuel Ruby_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
B. Jones_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Loyd Scott_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
John Groves_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
John Siggs_PERSON,3,1841,ME,1841.ME-10.06.PORT.02.txt
Pierre_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
A. Wilson_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Peter Small_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
John Hill_PERSON,2,1841,ME,1841.ME-10.06.PORT.02.txt
N. Hill_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Roberts_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Jacob Dickson_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Richard Dickson_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. Benjamin_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Lewis Shepherd_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
John Wright_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
James Ball_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
N. H. -- Job Wentworth_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
W. Willy_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Hallowell_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Ruby_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Willy_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
Nancy Prince_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Lewis_PERSON,4,1841,ME,1841.ME-10.06.PORT.02.txt
D. Thurston_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Winthrop_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Jesus Christ_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Jesus_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
David Thurston_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
James_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Huston_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Rev A. N. Freeman_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
J. H. Rogers_PERSON,3,1841,ME,1841.ME-10.06.PORT.02.txt
J.W. Lewis_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Henry C. Huston_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Respeetfully_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
E. Myres_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Manuel S. Jackson_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Job Wentworth_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Wm. Scott_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
John T. Carter_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
N. H. Corresponding_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
James Cook_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Eben_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Christopher Allen_PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
N. H._PERSON,1,1841,ME,1841.ME-10.06.PORT.02.txt
Wesley_PERSON,1,1841,ME,1841.ME-10.06.PORT.txt
Whitefield_PERSON,1,1841,ME,1841.ME-10.06.PORT.txt
A.N. Freeman_PERSON,1,1841,ME,1841.ME-10.06.PORT.txt
J.W. Lewis_PERSON,1,1841,ME,1841.ME-10.06.PORT.txt
A.W. Niles_PERSON,1,1841,ME,1841.ME-10.06.PORT.txt
John Q. Adams_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
Clay_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
Tyler_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
J. G. Britton_PERSON,7,1842,IN,1842.IN-07.17.INDI.txt
Turner Roberts_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
A. J. Overalls_PERSON,3,1842,IN,1842.IN-07.17.INDI.txt
Jesse White_PERSON,2,1842,IN,1842.IN-07.17.INDI.txt
John G. Britton_PERSON,3,1842,IN,1842.IN-07.17.INDI.txt
Allen E. Graham_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
Willis Brown_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
O. Mifflin_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
A. Turner_PERSON,2,1842,IN,1842.IN-07.17.INDI.txt
O. Stuart_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
J. Tucker_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
J. White_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
T. Roberts_PERSON,5,1842,IN,1842.IN-07.17.INDI.txt
A. E. Graham_PERSON,4,1842,IN,1842.IN-07.17.INDI.txt
G. Britton_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
V. Morgan_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
John Crowder_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
N. Morgan_PERSON,1,1842,IN,1842.IN-07.17.INDI.txt
Martin Heim_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James Holland_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Daniel Yates_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Aaron Johnson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Rodgers_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
N. Jersey_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
James J. G. Bias_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Samuel Van Brackle_PERSON,3,1843,MA,1843.MA-08.03.SALE.txt
James M ` C. Crummill_PERSON,3,1843,MA,1843.MA-08.03.SALE.txt
Stephen Smith_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
John Lewis_PERSON,7,1843,MA,1843.MA-08.03.SALE.txt
George H. Amos_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Benjamin Clark_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Hamilton Gray_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John W. Adams_PERSON,3,1843,MA,1843.MA-08.03.SALE.txt
Levi Anderson_PERSON,3,1843,MA,1843.MA-08.03.SALE.txt
Matthew Lary_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Henry C. Turner_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Marylond_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
J. J. Bias_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
S. Van Brackle_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Elimus P. Rogers_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
J. W. Adams_PERSON,4,1843,MA,1843.MA-08.03.SALE.txt
Samuel Harrison_PERSON,4,1843,MA,1843.MA-08.03.SALE.txt
A. D. Shadd_PERSON,7,1843,MA,1843.MA-08.03.SALE.txt
Thomas Watkins_PERSON,4,1843,MA,1843.MA-08.03.SALE.txt
C. W. Gardiner_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
C. Crummill_PERSON,4,1843,MA,1843.MA-08.03.SALE.txt
J. Lewis_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Shadd_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
J. G. Bias_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
D. B. Anderson_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Burleigh_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Kennady_PERSON,4,1843,MA,1843.MA-08.03.SALE.txt
Crummell_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
J. J. G. Bias_PERSON,4,1843,MA,1843.MA-08.03.SALE.txt
Adams_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Whilldin_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
George Milburn_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Evan Jones_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Henry C_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Cornish_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Burleigh_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Samuel Nicholas_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Isaac Jackson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Z. Purnell_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
George Davis_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Nathaniel Depee_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Geo_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Galbreth_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Samuel Morgan_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Ephraim D. Williams_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Albert H. Hall_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Morris Hall_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Edward Coulter_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Limos Johnson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John Mentin_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Sam_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Van Bracle_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Josh_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
P.B. Eddy_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Matthew G. Lary_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Dan_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
B. Anderson_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
B. Walker_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Orange_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
J.W. Adams_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joseph Whittington_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Ralph Harden_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James Campbell_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Levi Medford_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Levi Naylor_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Ezekiel Caldwell_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Spencer_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Samuel Brown_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Moses G. Wilson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Thomas B. Walker_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Henry Banks_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James Wilson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joseph G. Agness_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Cooper_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joseph Agness_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Johnson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James Butler_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Michael Boyer_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Saunders_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Jacob Johnson_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
George Wharton_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Abraham Murray_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Henry W. Wright_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Alexander Freeman_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James Clark_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Anthony Campbell_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
George Buck_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Robert Robertson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John Nelson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James M. Fells_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Douglass_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Rueben Barret_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John Morun_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John C. Bowers_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John Winer_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Robert Jones_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Isaac J. White_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
P. Clay_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Jos. Cassy_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Littleton Hubert_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Jacob Reed_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Jones Willson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Richard Wilson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
George L. Frisby_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Moses Worthington_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Henry Cornish_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Robert Barger_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Benj_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joshua P.B. Eddy_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Yates_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
George Milbern_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Parmer Johnson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Walter Burr_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Knight_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Wm. Woods_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Jacob Trusty_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
J. Primrose_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Robert M. Smith_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John Charles Fortie_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Samuel Watts_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James Willams_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
George Simpson_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Isaiah Wears_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
John E. Moore_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
Joseph Green_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Gidion Lewis_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
David Lomax_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joseph Louis_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Thomas H. Queen_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Daniel Koburn_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joshua Woodland_PERSON,5,1843,MA,1843.MA-08.03.SALE.txt
Wm. H. Sumner_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
William Washington_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Randolph_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Henderson Davis_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John Wilson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
James C. Watson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Giles Scott_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Benjamin Harris_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
William Jackson_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
John B. Roberts_PERSON,2,1843,MA,1843.MA-08.03.SALE.txt
J. H. Townsend_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Abraham D. Shadd_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
Joseph Thomas_PERSON,1,1843,MA,1843.MA-08.03.SALE.txt
